,item,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
775,65,embed,local,1,d,nonlocal_subj,number,consultants,banker,injured,herself,The consultants said that the banker injured herself . <eos>,The consultants said that the banker injured herself .,the consultants said that the banker injured ***mask*** .,0.00020459094436279146
776,65,embed,nonlocal,0,a,local_subj,number,mechanic,consultants,injured,herself,The mechanic said that the consultants injured herself . <eos>,The mechanic said that the consultants injured herself .,the mechanic said that the consultants injured ***mask*** .,0.0009004952031650107
777,65,embed,nonlocal,0,b,local_subj,number,consultant,mechanics,injured,herself,The consultant said that the mechanics injured herself . <eos>,The consultant said that the mechanics injured herself .,the consultant said that the mechanics injured ***mask*** .,0.0015476853338377665
778,65,embed,nonlocal,0,c,local_subj,number,banker,consultants,injured,herself,The banker said that the consultants injured herself . <eos>,The banker said that the consultants injured herself .,the banker said that the consultants injured ***mask*** .,0.0017523313614998684
779,65,embed,nonlocal,0,d,local_subj,number,consultant,bankers,injured,herself,The consultant said that the bankers injured herself . <eos>,The consultant said that the bankers injured herself .,the consultant said that the bankers injured ***mask*** .,0.0028656887600864043
780,66,embed,local,1,a,none,none,mechanic,consultant,congratulated,herself,The mechanic said that the consultant congratulated herself . <eos>,The mechanic said that the consultant congratulated herself .,the mechanic said that the consultant congratulated ***mask*** .,0.0119310166747517
781,66,embed,local,1,b,none,none,consultant,mechanic,congratulated,herself,The consultant said that the mechanic congratulated herself . <eos>,The consultant said that the mechanic congratulated herself .,the consultant said that the mechanic congratulated ***mask*** .,0.00836236093487614
782,66,embed,local,1,c,none,none,banker,consultant,congratulated,herself,The banker said that the consultant congratulated herself . <eos>,The banker said that the consultant congratulated herself .,the banker said that the consultant congratulated ***mask*** .,0.014700056256792453
783,66,embed,local,1,d,none,none,consultant,banker,congratulated,herself,The consultant said that the banker congratulated herself . <eos>,The consultant said that the banker congratulated herself .,the consultant said that the banker congratulated ***mask*** .,0.0204457138938853
784,66,embed,local,1,a,nonlocal_subj,number,mechanics,consultant,congratulated,herself,The mechanics said that the consultant congratulated herself . <eos>,The mechanics said that the consultant congratulated herself .,the mechanics said that the consultant congratulated ***mask*** .,0.028526961263666734
785,66,embed,local,1,b,nonlocal_subj,number,consultants,mechanic,congratulated,herself,The consultants said that the mechanic congratulated herself . <eos>,The consultants said that the mechanic congratulated herself .,the consultants said that the mechanic congratulated ***mask*** .,0.008942222497959602
786,66,embed,local,1,c,nonlocal_subj,number,bankers,consultant,congratulated,herself,The bankers said that the consultant congratulated herself . <eos>,The bankers said that the consultant congratulated herself .,the bankers said that the consultant congratulated ***mask*** .,0.025875522121764204
787,66,embed,local,1,d,nonlocal_subj,number,consultants,banker,congratulated,herself,The consultants said that the banker congratulated herself . <eos>,The consultants said that the banker congratulated herself .,the consultants said that the banker congratulated ***mask*** .,0.02278579573607487
788,66,embed,nonlocal,0,a,local_subj,number,mechanic,consultants,congratulated,herself,The mechanic said that the consultants congratulated herself . <eos>,The mechanic said that the consultants congratulated herself .,the mechanic said that the consultants congratulated ***mask*** .,0.020916403322306612
789,66,embed,nonlocal,0,b,local_subj,number,consultant,mechanics,congratulated,herself,The consultant said that the mechanics congratulated herself . <eos>,The consultant said that the mechanics congratulated herself .,the consultant said that the mechanics congratulated ***mask*** .,0.023603582799896668
790,66,embed,nonlocal,0,c,local_subj,number,banker,consultants,congratulated,herself,The banker said that the consultants congratulated herself . <eos>,The banker said that the consultants congratulated herself .,the banker said that the consultants congratulated ***mask*** .,0.022099091852725614
791,66,embed,nonlocal,0,d,local_subj,number,consultant,bankers,congratulated,herself,The consultant said that the bankers congratulated herself . <eos>,The consultant said that the bankers congratulated herself .,the consultant said that the bankers congratulated ***mask*** .,0.04758149477348634
792,67,embed,local,1,a,none,none,mechanic,consultant,embarrassed,herself,The mechanic said that the consultant embarrassed herself . <eos>,The mechanic said that the consultant embarrassed herself .,the mechanic said that the consultant embarrassed ***mask*** .,0.003524826707249318
793,67,embed,local,1,b,none,none,consultant,mechanic,embarrassed,herself,The consultant said that the mechanic embarrassed herself . <eos>,The consultant said that the mechanic embarrassed herself .,the consultant said that the mechanic embarrassed ***mask*** .,0.004232339219004001
794,67,embed,local,1,c,none,none,banker,consultant,embarrassed,herself,The banker said that the consultant embarrassed herself . <eos>,The banker said that the consultant embarrassed herself .,the banker said that the consultant embarrassed ***mask*** .,0.005444327675693284
795,67,embed,local,1,d,none,none,consultant,banker,embarrassed,herself,The consultant said that the banker embarrassed herself . <eos>,The consultant said that the banker embarrassed herself .,the consultant said that the banker embarrassed ***mask*** .,0.00946992952813758
796,67,embed,local,1,a,nonlocal_subj,number,mechanics,consultant,embarrassed,herself,The mechanics said that the consultant embarrassed herself . <eos>,The mechanics said that the consultant embarrassed herself .,the mechanics said that the consultant embarrassed ***mask*** .,0.011940334694624126
797,67,embed,local,1,b,nonlocal_subj,number,consultants,mechanic,embarrassed,herself,The consultants said that the mechanic embarrassed herself . <eos>,The consultants said that the mechanic embarrassed herself .,the consultants said that the mechanic embarrassed ***mask*** .,0.007489074063387491
798,67,embed,local,1,c,nonlocal_subj,number,bankers,consultant,embarrassed,herself,The bankers said that the consultant embarrassed herself . <eos>,The bankers said that the consultant embarrassed herself .,the bankers said that the consultant embarrassed ***mask*** .,0.007110453046112994
799,67,embed,local,1,d,nonlocal_subj,number,consultants,banker,embarrassed,herself,The consultants said that the banker embarrassed herself . <eos>,The consultants said that the banker embarrassed herself .,the consultants said that the banker embarrassed ***mask*** .,0.013045037852973982
800,67,embed,nonlocal,0,a,local_subj,number,mechanic,consultants,embarrassed,herself,The mechanic said that the consultants embarrassed herself . <eos>,The mechanic said that the consultants embarrassed herself .,the mechanic said that the consultants embarrassed ***mask*** .,0.008032430575337304
801,67,embed,nonlocal,0,b,local_subj,number,consultant,mechanics,embarrassed,herself,The consultant said that the mechanics embarrassed herself . <eos>,The consultant said that the mechanics embarrassed herself .,the consultant said that the mechanics embarrassed ***mask*** .,0.011565295390382061
802,67,embed,nonlocal,0,c,local_subj,number,banker,consultants,embarrassed,herself,The banker said that the consultants embarrassed herself . <eos>,The banker said that the consultants embarrassed herself .,the banker said that the consultants embarrassed ***mask*** .,0.009892300000315457
803,67,embed,nonlocal,0,d,local_subj,number,consultant,bankers,embarrassed,herself,The consultant said that the bankers embarrassed herself . <eos>,The consultant said that the bankers embarrassed herself .,the consultant said that the bankers embarrassed ***mask*** .,0.025022766908908183
804,68,embed,local,1,a,none,none,mechanic,consultant,disguised,herself,The mechanic said that the consultant disguised herself . <eos>,The mechanic said that the consultant disguised herself .,the mechanic said that the consultant disguised ***mask*** .,1.6914868039602875e-05
805,68,embed,local,1,b,none,none,consultant,mechanic,disguised,herself,The consultant said that the mechanic disguised herself . <eos>,The consultant said that the mechanic disguised herself .,the consultant said that the mechanic disguised ***mask*** .,1.1470325839062361e-05
806,68,embed,local,1,c,none,none,banker,consultant,disguised,herself,The banker said that the consultant disguised herself . <eos>,The banker said that the consultant disguised herself .,the banker said that the consultant disguised ***mask*** .,1.935736900087429e-05
807,68,embed,local,1,d,none,none,consultant,banker,disguised,herself,The consultant said that the banker disguised herself . <eos>,The consultant said that the banker disguised herself .,the consultant said that the banker disguised ***mask*** .,1.9560458699692778e-05
808,68,embed,local,1,a,nonlocal_subj,number,mechanics,consultant,disguised,herself,The mechanics said that the consultant disguised herself . <eos>,The mechanics said that the consultant disguised herself .,the mechanics said that the consultant disguised ***mask*** .,2.4167774907785425e-05
