,item,RC_verb,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,rc_subj,local_sub,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
3097,49,admired,embed,local,1,b,none,none,officer,mechanic,doubted,himself,The officer that the mechanic admired doubted himself . <eos>,The officer that the mechanic admired doubted himself .,the officer that the mechanic admired doubted ***mask*** .,0.0030113009550209514
3098,49,admired,embed,local,1,c,none,none,banker,officer,doubted,himself,The banker that the officer admired doubted himself . <eos>,The banker that the officer admired doubted himself .,the banker that the officer admired doubted ***mask*** .,0.0015803209525136611
3099,49,admired,embed,local,1,d,none,none,officer,banker,doubted,himself,The officer that the banker admired doubted himself . <eos>,The officer that the banker admired doubted himself .,the officer that the banker admired doubted ***mask*** .,0.002362035673979554
3100,49,admired,embed,nonlocal,0,a,matrix_subj,number,mechanics,officer,doubted,himself,The mechanics that the officer admired doubted himself . <eos>,The mechanics that the officer admired doubted himself .,the mechanics that the officer admired doubted ***mask*** .,0.003020149838012311
3101,49,admired,embed,nonlocal,0,b,matrix_subj,number,officers,mechanic,doubted,himself,The officers that the mechanic admired doubted himself . <eos>,The officers that the mechanic admired doubted himself .,the officers that the mechanic admired doubted ***mask*** .,0.008034787563105654
3102,49,admired,embed,nonlocal,0,c,matrix_subj,number,bankers,officer,doubted,himself,The bankers that the officer admired doubted himself . <eos>,The bankers that the officer admired doubted himself .,the bankers that the officer admired doubted ***mask*** .,0.0037276441720411136
3103,49,admired,embed,nonlocal,0,d,matrix_subj,number,officers,banker,doubted,himself,The officers that the banker admired doubted himself . <eos>,The officers that the banker admired doubted himself .,the officers that the banker admired doubted ***mask*** .,0.00623241092472302
3104,49,admired,embed,local,1,a,rc_subj,number,mechanic,officers,doubted,himself,The mechanic that the officers admired doubted himself . <eos>,The mechanic that the officers admired doubted himself .,the mechanic that the officers admired doubted ***mask*** .,0.0018418997608477762
3105,49,admired,embed,local,1,b,rc_subj,number,officer,mechanics,doubted,himself,The officer that the mechanics admired doubted himself . <eos>,The officer that the mechanics admired doubted himself .,the officer that the mechanics admired doubted ***mask*** .,0.004321126223117429
3106,49,admired,embed,local,1,c,rc_subj,number,banker,officers,doubted,himself,The banker that the officers admired doubted himself . <eos>,The banker that the officers admired doubted himself .,the banker that the officers admired doubted ***mask*** .,0.004064829883204254
3107,49,admired,embed,local,1,d,rc_subj,number,officer,bankers,doubted,himself,The officer that the bankers admired doubted himself . <eos>,The officer that the bankers admired doubted himself .,the officer that the bankers admired doubted ***mask*** .,0.00370224465919916
3108,50,admired,embed,local,1,a,none,none,mechanic,teacher,hurt,himself,The mechanic that the teacher admired hurt himself . <eos>,The mechanic that the teacher admired hurt himself .,the mechanic that the teacher admired hurt ***mask*** .,0.023582191999986447
3109,50,admired,embed,local,1,b,none,none,teacher,mechanic,hurt,himself,The teacher that the mechanic admired hurt himself . <eos>,The teacher that the mechanic admired hurt himself .,the teacher that the mechanic admired hurt ***mask*** .,0.008909364657830621
3110,50,admired,embed,local,1,c,none,none,banker,teacher,hurt,himself,The banker that the teacher admired hurt himself . <eos>,The banker that the teacher admired hurt himself .,the banker that the teacher admired hurt ***mask*** .,0.033242251028028476
3111,50,admired,embed,local,1,d,none,none,teacher,banker,hurt,himself,The teacher that the banker admired hurt himself . <eos>,The teacher that the banker admired hurt himself .,the teacher that the banker admired hurt ***mask*** .,0.01455047434393064
3112,50,admired,embed,nonlocal,0,a,matrix_subj,number,mechanics,teacher,hurt,himself,The mechanics that the teacher admired hurt himself . <eos>,The mechanics that the teacher admired hurt himself .,the mechanics that the teacher admired hurt ***mask*** .,0.031512080213518985
3113,50,admired,embed,nonlocal,0,b,matrix_subj,number,teachers,mechanic,hurt,himself,The teachers that the mechanic admired hurt himself . <eos>,The teachers that the mechanic admired hurt himself .,the teachers that the mechanic admired hurt ***mask*** .,0.015681304734282614
3114,50,admired,embed,nonlocal,0,c,matrix_subj,number,bankers,teacher,hurt,himself,The bankers that the teacher admired hurt himself . <eos>,The bankers that the teacher admired hurt himself .,the bankers that the teacher admired hurt ***mask*** .,0.046260165587871216
3115,50,admired,embed,nonlocal,0,d,matrix_subj,number,teachers,banker,hurt,himself,The teachers that the banker admired hurt himself . <eos>,The teachers that the banker admired hurt himself .,the teachers that the banker admired hurt ***mask*** .,0.02439088004422941
3116,50,admired,embed,local,1,a,rc_subj,number,mechanic,teachers,hurt,himself,The mechanic that the teachers admired hurt himself . <eos>,The mechanic that the teachers admired hurt himself .,the mechanic that the teachers admired hurt ***mask*** .,0.04495690009853166
3117,50,admired,embed,local,1,b,rc_subj,number,teacher,mechanics,hurt,himself,The teacher that the mechanics admired hurt himself . <eos>,The teacher that the mechanics admired hurt himself .,the teacher that the mechanics admired hurt ***mask*** .,0.010149314996360764
3118,50,admired,embed,local,1,c,rc_subj,number,banker,teachers,hurt,himself,The banker that the teachers admired hurt himself . <eos>,The banker that the teachers admired hurt himself .,the banker that the teachers admired hurt ***mask*** .,0.06657972574766494
3119,50,admired,embed,local,1,d,rc_subj,number,teacher,bankers,hurt,himself,The teacher that the bankers admired hurt himself . <eos>,The teacher that the bankers admired hurt himself .,the teacher that the bankers admired hurt ***mask*** .,0.021566620332887303
3120,51,admired,embed,local,1,a,none,none,mechanic,teacher,injured,himself,The mechanic that the teacher admired injured himself . <eos>,The mechanic that the teacher admired injured himself .,the mechanic that the teacher admired injured ***mask*** .,0.0003903350001058012
3121,51,admired,embed,local,1,b,none,none,teacher,mechanic,injured,himself,The teacher that the mechanic admired injured himself . <eos>,The teacher that the mechanic admired injured himself .,the teacher that the mechanic admired injured ***mask*** .,0.0005186302031669542
3122,51,admired,embed,local,1,c,none,none,banker,teacher,injured,himself,The banker that the teacher admired injured himself . <eos>,The banker that the teacher admired injured himself .,the banker that the teacher admired injured ***mask*** .,0.0036056794470458614
3123,51,admired,embed,local,1,d,none,none,teacher,banker,injured,himself,The teacher that the banker admired injured himself . <eos>,The teacher that the banker admired injured himself .,the teacher that the banker admired injured ***mask*** .,0.0021321151846410502
3124,51,admired,embed,nonlocal,0,a,matrix_subj,number,mechanics,teacher,injured,himself,The mechanics that the teacher admired injured himself . <eos>,The mechanics that the teacher admired injured himself .,the mechanics that the teacher admired injured ***mask*** .,0.0042788795253567045
3125,51,admired,embed,nonlocal,0,b,matrix_subj,number,teachers,mechanic,injured,himself,The teachers that the mechanic admired injured himself . <eos>,The teachers that the mechanic admired injured himself .,the teachers that the mechanic admired injured ***mask*** .,0.0014069747402373908
3126,51,admired,embed,nonlocal,0,c,matrix_subj,number,bankers,teacher,injured,himself,The bankers that the teacher admired injured himself . <eos>,The bankers that the teacher admired injured himself .,the bankers that the teacher admired injured ***mask*** .,0.008488119426839712
3127,51,admired,embed,nonlocal,0,d,matrix_subj,number,teachers,banker,injured,himself,The teachers that the banker admired injured himself . <eos>,The teachers that the banker admired injured himself .,the teachers that the banker admired injured ***mask*** .,0.00462967893869581
3128,51,admired,embed,local,1,a,rc_subj,number,mechanic,teachers,injured,himself,The mechanic that the teachers admired injured himself . <eos>,The mechanic that the teachers admired injured himself .,the mechanic that the teachers admired injured ***mask*** .,0.0014602179030418082
3129,51,admired,embed,local,1,b,rc_subj,number,teacher,mechanics,injured,himself,The teacher that the mechanics admired injured himself . <eos>,The teacher that the mechanics admired injured himself .,the teacher that the mechanics admired injured ***mask*** .,0.001142570521248858
