,item,clause_type,locality,c-command,grammatical,counterbalance,subject,mismatch_position,mismatch_feature,head_noun,distractor_noun,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
861,72,simple,local,c-command,1,b,male,distractor,number,husbands,boy,dedicated,themselves,The husbands near the boy dedicated themselves . <eos>,The husbands near the boy dedicated themselves .,the husbands near the boy dedicated ***mask*** .,0.00010469166251417975
862,72,simple,local,c-command,1,a,female,distractor,number,girls,wife,dedicated,themselves,The girls near the wife dedicated themselves . <eos>,The girls near the wife dedicated themselves .,the girls near the wife dedicated ***mask*** .,6.852712419663833e-05
863,72,simple,local,c-command,1,b,female,distractor,number,wives,girl,dedicated,themselves,The wives near the girl dedicated themselves . <eos>,The wives near the girl dedicated themselves .,the wives near the girl dedicated ***mask*** .,2.5541586555244193e-05
864,73,simple,local,c-command,1,a,male,none,none,boys,husbands,declared,themselves,The boys near the husbands declared themselves . <eos>,The boys near the husbands declared themselves .,the boys near the husbands declared ***mask*** .,0.0004940089683535019
865,73,simple,local,c-command,1,b,male,none,none,husbands,boys,declared,themselves,The husbands near the boys declared themselves . <eos>,The husbands near the boys declared themselves .,the husbands near the boys declared ***mask*** .,0.0014081326213880485
866,73,simple,local,c-command,1,a,female,none,none,girls,wives,declared,themselves,The girls near the wives declared themselves . <eos>,The girls near the wives declared themselves .,the girls near the wives declared ***mask*** .,0.00025140192752919055
867,73,simple,local,c-command,1,b,female,none,none,wives,girls,declared,themselves,The wives near the girls declared themselves . <eos>,The wives near the girls declared themselves .,the wives near the girls declared ***mask*** .,0.0005321808126031143
868,73,simple,local,no-c-command,0,a,male,head,number,boy,husbands,declared,themselves,The boy near the husbands declared themselves . <eos>,The boy near the husbands declared themselves .,the boy near the husbands declared ***mask*** .,0.027029110052448256
869,73,simple,local,no-c-command,0,b,male,head,number,husband,boys,declared,themselves,The husband near the boys declared themselves . <eos>,The husband near the boys declared themselves .,the husband near the boys declared ***mask*** .,0.016914422706830568
870,73,simple,local,no-c-command,0,a,female,head,number,girl,wives,declared,themselves,The girl near the wives declared themselves . <eos>,The girl near the wives declared themselves .,the girl near the wives declared ***mask*** .,0.016446735637511936
871,73,simple,local,no-c-command,0,b,female,head,number,wife,girls,declared,themselves,The wife near the girls declared themselves . <eos>,The wife near the girls declared themselves .,the wife near the girls declared ***mask*** .,0.03058257395499454
872,73,simple,local,c-command,1,a,male,distractor,number,boys,husband,declared,themselves,The boys near the husband declared themselves . <eos>,The boys near the husband declared themselves .,the boys near the husband declared ***mask*** .,0.00024162601284133235
873,73,simple,local,c-command,1,b,male,distractor,number,husbands,boy,declared,themselves,The husbands near the boy declared themselves . <eos>,The husbands near the boy declared themselves .,the husbands near the boy declared ***mask*** .,0.002152893759519431
874,73,simple,local,c-command,1,a,female,distractor,number,girls,wife,declared,themselves,The girls near the wife declared themselves . <eos>,The girls near the wife declared themselves .,the girls near the wife declared ***mask*** .,0.0004071906924491366
875,73,simple,local,c-command,1,b,female,distractor,number,wives,girl,declared,themselves,The wives near the girl declared themselves . <eos>,The wives near the girl declared themselves .,the wives near the girl declared ***mask*** .,0.0007363000471821458
876,74,simple,local,c-command,1,a,male,none,none,boys,husbands,proved,themselves,The boys near the husbands proved themselves . <eos>,The boys near the husbands proved themselves .,the boys near the husbands proved ***mask*** .,0.00111101655780803
877,74,simple,local,c-command,1,b,male,none,none,husbands,boys,proved,themselves,The husbands near the boys proved themselves . <eos>,The husbands near the boys proved themselves .,the husbands near the boys proved ***mask*** .,0.010711753623837562
878,74,simple,local,c-command,1,a,female,none,none,girls,wives,proved,themselves,The girls near the wives proved themselves . <eos>,The girls near the wives proved themselves .,the girls near the wives proved ***mask*** .,0.0012102778572097772
879,74,simple,local,c-command,1,b,female,none,none,wives,girls,proved,themselves,The wives near the girls proved themselves . <eos>,The wives near the girls proved themselves .,the wives near the girls proved ***mask*** .,0.0016079858907762433
880,74,simple,local,no-c-command,0,a,male,head,number,boy,husbands,proved,themselves,The boy near the husbands proved themselves . <eos>,The boy near the husbands proved themselves .,the boy near the husbands proved ***mask*** .,0.09074215650908514
881,74,simple,local,no-c-command,0,b,male,head,number,husband,boys,proved,themselves,The husband near the boys proved themselves . <eos>,The husband near the boys proved themselves .,the husband near the boys proved ***mask*** .,0.050321932912098154
882,74,simple,local,no-c-command,0,a,female,head,number,girl,wives,proved,themselves,The girl near the wives proved themselves . <eos>,The girl near the wives proved themselves .,the girl near the wives proved ***mask*** .,0.10781150007739064
883,74,simple,local,no-c-command,0,b,female,head,number,wife,girls,proved,themselves,The wife near the girls proved themselves . <eos>,The wife near the girls proved themselves .,the wife near the girls proved ***mask*** .,0.043160967894859494
884,74,simple,local,c-command,1,a,male,distractor,number,boys,husband,proved,themselves,The boys near the husband proved themselves . <eos>,The boys near the husband proved themselves .,the boys near the husband proved ***mask*** .,0.0013696776808251496
885,74,simple,local,c-command,1,b,male,distractor,number,husbands,boy,proved,themselves,The husbands near the boy proved themselves . <eos>,The husbands near the boy proved themselves .,the husbands near the boy proved ***mask*** .,0.03321498076768569
886,74,simple,local,c-command,1,a,female,distractor,number,girls,wife,proved,themselves,The girls near the wife proved themselves . <eos>,The girls near the wife proved themselves .,the girls near the wife proved ***mask*** .,0.001696217828147149
887,74,simple,local,c-command,1,b,female,distractor,number,wives,girl,proved,themselves,The wives near the girl proved themselves . <eos>,The wives near the girl proved themselves .,the wives near the girl proved ***mask*** .,0.0020855470182335354
888,75,simple,local,c-command,1,a,male,none,none,boys,husbands,shot,themselves,The boys near the husbands shot themselves . <eos>,The boys near the husbands shot themselves .,the boys near the husbands shot ***mask*** .,0.0007784800914380026
889,75,simple,local,c-command,1,b,male,none,none,husbands,boys,shot,themselves,The husbands near the boys shot themselves . <eos>,The husbands near the boys shot themselves .,the husbands near the boys shot ***mask*** .,0.0057771854496833416
890,75,simple,local,c-command,1,a,female,none,none,girls,wives,shot,themselves,The girls near the wives shot themselves . <eos>,The girls near the wives shot themselves .,the girls near the wives shot ***mask*** .,0.0005966520821285914
891,75,simple,local,c-command,1,b,female,none,none,wives,girls,shot,themselves,The wives near the girls shot themselves . <eos>,The wives near the girls shot themselves .,the wives near the girls shot ***mask*** .,0.0008494803685945503
892,75,simple,local,no-c-command,0,a,male,head,number,boy,husbands,shot,themselves,The boy near the husbands shot themselves . <eos>,The boy near the husbands shot themselves .,the boy near the husbands shot ***mask*** .,0.13659330088480945
893,75,simple,local,no-c-command,0,b,male,head,number,husband,boys,shot,themselves,The husband near the boys shot themselves . <eos>,The husband near the boys shot themselves .,the husband near the boys shot ***mask*** .,0.009384868900006553
894,75,simple,local,no-c-command,0,a,female,head,number,girl,wives,shot,themselves,The girl near the wives shot themselves . <eos>,The girl near the wives shot themselves .,the girl near the wives shot ***mask*** .,0.04339193968567833
895,75,simple,local,no-c-command,0,b,female,head,number,wife,girls,shot,themselves,The wife near the girls shot themselves . <eos>,The wife near the girls shot themselves .,the wife near the girls shot ***mask*** .,0.006750851932207831
896,75,simple,local,c-command,1,a,male,distractor,number,boys,husband,shot,themselves,The boys near the husband shot themselves . <eos>,The boys near the husband shot themselves .,the boys near the husband shot ***mask*** .,0.0009868355488328498
