,item,RC_verb,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
2938,35,admired,embed,local,1,c,rc_subj,number,banker,managers,doubted,herself,The banker that the managers admired doubted herself . <eos>,The banker that the managers admired doubted herself .,the banker that the managers admired doubted ***mask*** .,0.04068892994691258
2939,35,admired,embed,local,1,d,rc_subj,number,manager,bankers,doubted,herself,The manager that the bankers admired doubted herself . <eos>,The manager that the bankers admired doubted herself .,the manager that the bankers admired doubted ***mask*** .,0.04527656435302679
2940,36,admired,embed,local,1,a,none,none,mechanic,customer,hurt,herself,The mechanic that the customer admired hurt herself . <eos>,The mechanic that the customer admired hurt herself .,the mechanic that the customer admired hurt ***mask*** .,0.09670745277037839
2941,36,admired,embed,local,1,b,none,none,customer,mechanic,hurt,herself,The customer that the mechanic admired hurt herself . <eos>,The customer that the mechanic admired hurt herself .,the customer that the mechanic admired hurt ***mask*** .,0.08321956910190448
2942,36,admired,embed,local,1,c,none,none,banker,customer,hurt,herself,The banker that the customer admired hurt herself . <eos>,The banker that the customer admired hurt herself .,the banker that the customer admired hurt ***mask*** .,0.13271039809357565
2943,36,admired,embed,local,1,d,none,none,customer,banker,hurt,herself,The customer that the banker admired hurt herself . <eos>,The customer that the banker admired hurt herself .,the customer that the banker admired hurt ***mask*** .,0.15137280997720873
2944,36,admired,embed,nonlocal,0,a,matrix_subj,number,mechanics,customer,hurt,herself,The mechanics that the customer admired hurt herself . <eos>,The mechanics that the customer admired hurt herself .,the mechanics that the customer admired hurt ***mask*** .,0.13332154633176543
2945,36,admired,embed,nonlocal,0,b,matrix_subj,number,customers,mechanic,hurt,herself,The customers that the mechanic admired hurt herself . <eos>,The customers that the mechanic admired hurt herself .,the customers that the mechanic admired hurt ***mask*** .,0.08549185765446363
2946,36,admired,embed,nonlocal,0,c,matrix_subj,number,bankers,customer,hurt,herself,The bankers that the customer admired hurt herself . <eos>,The bankers that the customer admired hurt herself .,the bankers that the customer admired hurt ***mask*** .,0.13653480383055372
2947,36,admired,embed,nonlocal,0,d,matrix_subj,number,customers,banker,hurt,herself,The customers that the banker admired hurt herself . <eos>,The customers that the banker admired hurt herself .,the customers that the banker admired hurt ***mask*** .,0.19576711424612725
2948,36,admired,embed,local,1,a,rc_subj,number,mechanic,customers,hurt,herself,The mechanic that the customers admired hurt herself . <eos>,The mechanic that the customers admired hurt herself .,the mechanic that the customers admired hurt ***mask*** .,0.08012091810087829
2949,36,admired,embed,local,1,b,rc_subj,number,customer,mechanics,hurt,herself,The customer that the mechanics admired hurt herself . <eos>,The customer that the mechanics admired hurt herself .,the customer that the mechanics admired hurt ***mask*** .,0.11067446631735134
2950,36,admired,embed,local,1,c,rc_subj,number,banker,customers,hurt,herself,The banker that the customers admired hurt herself . <eos>,The banker that the customers admired hurt herself .,the banker that the customers admired hurt ***mask*** .,0.12496669862251696
2951,36,admired,embed,local,1,d,rc_subj,number,customer,bankers,hurt,herself,The customer that the bankers admired hurt herself . <eos>,The customer that the bankers admired hurt herself .,the customer that the bankers admired hurt ***mask*** .,0.20167231128065466
2952,37,admired,embed,local,1,a,none,none,mechanic,customer,injured,herself,The mechanic that the customer admired injured herself . <eos>,The mechanic that the customer admired injured herself .,the mechanic that the customer admired injured ***mask*** .,0.001154240659815214
2953,37,admired,embed,local,1,b,none,none,customer,mechanic,injured,herself,The customer that the mechanic admired injured herself . <eos>,The customer that the mechanic admired injured herself .,the customer that the mechanic admired injured ***mask*** .,0.0016164737418128872
2954,37,admired,embed,local,1,c,none,none,banker,customer,injured,herself,The banker that the customer admired injured herself . <eos>,The banker that the customer admired injured herself .,the banker that the customer admired injured ***mask*** .,0.01428875078495629
2955,37,admired,embed,local,1,d,none,none,customer,banker,injured,herself,The customer that the banker admired injured herself . <eos>,The customer that the banker admired injured herself .,the customer that the banker admired injured ***mask*** .,0.008465980890818637
2956,37,admired,embed,nonlocal,0,a,matrix_subj,number,mechanics,customer,injured,herself,The mechanics that the customer admired injured herself . <eos>,The mechanics that the customer admired injured herself .,the mechanics that the customer admired injured ***mask*** .,0.01858813030851717
2957,37,admired,embed,nonlocal,0,b,matrix_subj,number,customers,mechanic,injured,herself,The customers that the mechanic admired injured herself . <eos>,The customers that the mechanic admired injured herself .,the customers that the mechanic admired injured ***mask*** .,0.011676591499842496
2958,37,admired,embed,nonlocal,0,c,matrix_subj,number,bankers,customer,injured,herself,The bankers that the customer admired injured herself . <eos>,The bankers that the customer admired injured herself .,the bankers that the customer admired injured ***mask*** .,0.03221307096300438
2959,37,admired,embed,nonlocal,0,d,matrix_subj,number,customers,banker,injured,herself,The customers that the banker admired injured herself . <eos>,The customers that the banker admired injured herself .,the customers that the banker admired injured ***mask*** .,0.0413550402969825
2960,37,admired,embed,local,1,a,rc_subj,number,mechanic,customers,injured,herself,The mechanic that the customers admired injured herself . <eos>,The mechanic that the customers admired injured herself .,the mechanic that the customers admired injured ***mask*** .,0.004364113534078846
2961,37,admired,embed,local,1,b,rc_subj,number,customer,mechanics,injured,herself,The customer that the mechanics admired injured herself . <eos>,The customer that the mechanics admired injured herself .,the customer that the mechanics admired injured ***mask*** .,0.0061533968313665244
2962,37,admired,embed,local,1,c,rc_subj,number,banker,customers,injured,herself,The banker that the customers admired injured herself . <eos>,The banker that the customers admired injured herself .,the banker that the customers admired injured ***mask*** .,0.02220256667220523
2963,37,admired,embed,local,1,d,rc_subj,number,customer,bankers,injured,herself,The customer that the bankers admired injured herself . <eos>,The customer that the bankers admired injured herself .,the customer that the bankers admired injured ***mask*** .,0.02304055502037293
2964,38,admired,embed,local,1,a,none,none,mechanic,customer,congratulated,herself,The mechanic that the customer admired congratulated herself . <eos>,The mechanic that the customer admired congratulated herself .,the mechanic that the customer admired congratulated ***mask*** .,0.012958736075978227
2965,38,admired,embed,local,1,b,none,none,customer,mechanic,congratulated,herself,The customer that the mechanic admired congratulated herself . <eos>,The customer that the mechanic admired congratulated herself .,the customer that the mechanic admired congratulated ***mask*** .,0.013730226731197061
2966,38,admired,embed,local,1,c,none,none,banker,customer,congratulated,herself,The banker that the customer admired congratulated herself . <eos>,The banker that the customer admired congratulated herself .,the banker that the customer admired congratulated ***mask*** .,0.017063936081262474
2967,38,admired,embed,local,1,d,none,none,customer,banker,congratulated,herself,The customer that the banker admired congratulated herself . <eos>,The customer that the banker admired congratulated herself .,the customer that the banker admired congratulated ***mask*** .,0.01940075075303098
2968,38,admired,embed,nonlocal,0,a,matrix_subj,number,mechanics,customer,congratulated,herself,The mechanics that the customer admired congratulated herself . <eos>,The mechanics that the customer admired congratulated herself .,the mechanics that the customer admired congratulated ***mask*** .,0.027094787144803446
2969,38,admired,embed,nonlocal,0,b,matrix_subj,number,customers,mechanic,congratulated,herself,The customers that the mechanic admired congratulated herself . <eos>,The customers that the mechanic admired congratulated herself .,the customers that the mechanic admired congratulated ***mask*** .,0.036146049044290564
2970,38,admired,embed,nonlocal,0,c,matrix_subj,number,bankers,customer,congratulated,herself,The bankers that the customer admired congratulated herself . <eos>,The bankers that the customer admired congratulated herself .,the bankers that the customer admired congratulated ***mask*** .,0.01780371748716077
2971,38,admired,embed,nonlocal,0,d,matrix_subj,number,customers,banker,congratulated,herself,The customers that the banker admired congratulated herself . <eos>,The customers that the banker admired congratulated herself .,the customers that the banker admired congratulated ***mask*** .,0.06438819977573171
2972,38,admired,embed,local,1,a,rc_subj,number,mechanic,customers,congratulated,herself,The mechanic that the customers admired congratulated herself . <eos>,The mechanic that the customers admired congratulated herself .,the mechanic that the customers admired congratulated ***mask*** .,0.015710365287987787
