item,RC_verb,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos
40,admired,embed,local,1,c,none,none,banker,customer,disguised,herself,The banker that the customer admired disguised herself . <eos>,The banker that the customer admired disguised herself .
40,admired,embed,local,1,d,none,none,customer,banker,disguised,herself,The customer that the banker admired disguised herself . <eos>,The customer that the banker admired disguised herself .
40,admired,embed,nonlocal,0,a,matrix_subj,number,mechanics,customer,disguised,herself,The mechanics that the customer admired disguised herself . <eos>,The mechanics that the customer admired disguised herself .
40,admired,embed,nonlocal,0,b,matrix_subj,number,customers,mechanic,disguised,herself,The customers that the mechanic admired disguised herself . <eos>,The customers that the mechanic admired disguised herself .
40,admired,embed,nonlocal,0,c,matrix_subj,number,bankers,customer,disguised,herself,The bankers that the customer admired disguised herself . <eos>,The bankers that the customer admired disguised herself .
40,admired,embed,nonlocal,0,d,matrix_subj,number,customers,banker,disguised,herself,The customers that the banker admired disguised herself . <eos>,The customers that the banker admired disguised herself .
40,admired,embed,local,1,a,rc_subj,number,mechanic,customers,disguised,herself,The mechanic that the customers admired disguised herself . <eos>,The mechanic that the customers admired disguised herself .
40,admired,embed,local,1,b,rc_subj,number,customer,mechanics,disguised,herself,The customer that the mechanics admired disguised herself . <eos>,The customer that the mechanics admired disguised herself .
40,admired,embed,local,1,c,rc_subj,number,banker,customers,disguised,herself,The banker that the customers admired disguised herself . <eos>,The banker that the customers admired disguised herself .
40,admired,embed,local,1,d,rc_subj,number,customer,bankers,disguised,herself,The customer that the bankers admired disguised herself . <eos>,The customer that the bankers admired disguised herself .
41,admired,embed,local,1,a,none,none,mechanic,customer,hated,herself,The mechanic that the customer admired hated herself . <eos>,The mechanic that the customer admired hated herself .
41,admired,embed,local,1,b,none,none,customer,mechanic,hated,herself,The customer that the mechanic admired hated herself . <eos>,The customer that the mechanic admired hated herself .
41,admired,embed,local,1,c,none,none,banker,customer,hated,herself,The banker that the customer admired hated herself . <eos>,The banker that the customer admired hated herself .
41,admired,embed,local,1,d,none,none,customer,banker,hated,herself,The customer that the banker admired hated herself . <eos>,The customer that the banker admired hated herself .
41,admired,embed,nonlocal,0,a,matrix_subj,number,mechanics,customer,hated,herself,The mechanics that the customer admired hated herself . <eos>,The mechanics that the customer admired hated herself .
41,admired,embed,nonlocal,0,b,matrix_subj,number,customers,mechanic,hated,herself,The customers that the mechanic admired hated herself . <eos>,The customers that the mechanic admired hated herself .
41,admired,embed,nonlocal,0,c,matrix_subj,number,bankers,customer,hated,herself,The bankers that the customer admired hated herself . <eos>,The bankers that the customer admired hated herself .
41,admired,embed,nonlocal,0,d,matrix_subj,number,customers,banker,hated,herself,The customers that the banker admired hated herself . <eos>,The customers that the banker admired hated herself .
41,admired,embed,local,1,a,rc_subj,number,mechanic,customers,hated,herself,The mechanic that the customers admired hated herself . <eos>,The mechanic that the customers admired hated herself .
41,admired,embed,local,1,b,rc_subj,number,customer,mechanics,hated,herself,The customer that the mechanics admired hated herself . <eos>,The customer that the mechanics admired hated herself .
41,admired,embed,local,1,c,rc_subj,number,banker,customers,hated,herself,The banker that the customers admired hated herself . <eos>,The banker that the customers admired hated herself .
41,admired,embed,local,1,d,rc_subj,number,customer,bankers,hated,herself,The customer that the bankers admired hated herself . <eos>,The customer that the bankers admired hated herself .
42,admired,embed,local,1,a,none,none,mechanic,customer,doubted,herself,The mechanic that the customer admired doubted herself . <eos>,The mechanic that the customer admired doubted herself .
42,admired,embed,local,1,b,none,none,customer,mechanic,doubted,herself,The customer that the mechanic admired doubted herself . <eos>,The customer that the mechanic admired doubted herself .
42,admired,embed,local,1,c,none,none,banker,customer,doubted,herself,The banker that the customer admired doubted herself . <eos>,The banker that the customer admired doubted herself .
42,admired,embed,local,1,d,none,none,customer,banker,doubted,herself,The customer that the banker admired doubted herself . <eos>,The customer that the banker admired doubted herself .
42,admired,embed,nonlocal,0,a,matrix_subj,number,mechanics,customer,doubted,herself,The mechanics that the customer admired doubted herself . <eos>,The mechanics that the customer admired doubted herself .
42,admired,embed,nonlocal,0,b,matrix_subj,number,customers,mechanic,doubted,herself,The customers that the mechanic admired doubted herself . <eos>,The customers that the mechanic admired doubted herself .
42,admired,embed,nonlocal,0,c,matrix_subj,number,bankers,customer,doubted,herself,The bankers that the customer admired doubted herself . <eos>,The bankers that the customer admired doubted herself .
42,admired,embed,nonlocal,0,d,matrix_subj,number,customers,banker,doubted,herself,The customers that the banker admired doubted herself . <eos>,The customers that the banker admired doubted herself .
42,admired,embed,local,1,a,rc_subj,number,mechanic,customers,doubted,herself,The mechanic that the customers admired doubted herself . <eos>,The mechanic that the customers admired doubted herself .
42,admired,embed,local,1,b,rc_subj,number,customer,mechanics,doubted,herself,The customer that the mechanics admired doubted herself . <eos>,The customer that the mechanics admired doubted herself .
42,admired,embed,local,1,c,rc_subj,number,banker,customers,doubted,herself,The banker that the customers admired doubted herself . <eos>,The banker that the customers admired doubted herself .
42,admired,embed,local,1,d,rc_subj,number,customer,bankers,doubted,herself,The customer that the bankers admired doubted herself . <eos>,The customer that the bankers admired doubted herself .
43,admired,embed,local,1,a,none,none,mechanic,officer,hurt,herself,The mechanic that the officer admired hurt herself . <eos>,The mechanic that the officer admired hurt herself .
43,admired,embed,local,1,b,none,none,officer,mechanic,hurt,herself,The officer that the mechanic admired hurt herself . <eos>,The officer that the mechanic admired hurt herself .
43,admired,embed,local,1,c,none,none,banker,officer,hurt,herself,The banker that the officer admired hurt herself . <eos>,The banker that the officer admired hurt herself .
43,admired,embed,local,1,d,none,none,officer,banker,hurt,herself,The officer that the banker admired hurt herself . <eos>,The officer that the banker admired hurt herself .
43,admired,embed,nonlocal,0,a,matrix_subj,number,mechanics,officer,hurt,herself,The mechanics that the officer admired hurt herself . <eos>,The mechanics that the officer admired hurt herself .
43,admired,embed,nonlocal,0,b,matrix_subj,number,officers,mechanic,hurt,herself,The officers that the mechanic admired hurt herself . <eos>,The officers that the mechanic admired hurt herself .
43,admired,embed,nonlocal,0,c,matrix_subj,number,bankers,officer,hurt,herself,The bankers that the officer admired hurt herself . <eos>,The bankers that the officer admired hurt herself .
43,admired,embed,nonlocal,0,d,matrix_subj,number,officers,banker,hurt,herself,The officers that the banker admired hurt herself . <eos>,The officers that the banker admired hurt herself .
43,admired,embed,local,1,a,rc_subj,number,mechanic,officers,hurt,herself,The mechanic that the officers admired hurt herself . <eos>,The mechanic that the officers admired hurt herself .
43,admired,embed,local,1,b,rc_subj,number,officer,mechanics,hurt,herself,The officer that the mechanics admired hurt herself . <eos>,The officer that the mechanics admired hurt herself .
43,admired,embed,local,1,c,rc_subj,number,banker,officers,hurt,herself,The banker that the officers admired hurt herself . <eos>,The banker that the officers admired hurt herself .
43,admired,embed,local,1,d,rc_subj,number,officer,bankers,hurt,herself,The officer that the bankers admired hurt herself . <eos>,The officer that the bankers admired hurt herself .
44,admired,embed,local,1,a,none,none,mechanic,officer,injured,herself,The mechanic that the officer admired injured herself . <eos>,The mechanic that the officer admired injured herself .
44,admired,embed,local,1,b,none,none,officer,mechanic,injured,herself,The officer that the mechanic admired injured herself . <eos>,The officer that the mechanic admired injured herself .
