item,rc_verb,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos
76,fought alongside,embed,local,1,a,rc_subj,gender,truck driver,maid,had admired,himself,The truck driver who fought alongside the maid had admired himself . <eos>,The truck driver who fought alongside the maid had admired himself .
76,fought alongside,embed,local,1,b,rc_subj,gender,electrician,maid,had admired,himself,The electrician who fought alongside the maid had admired himself . <eos>,The electrician who fought alongside the maid had admired himself .
77,fought alongside,embed,local,1,a,none,none,truck driver,electrician,had convinced,himself,The truck driver who fought alongside the electrician had convinced himself . <eos>,The truck driver who fought alongside the electrician had convinced himself .
77,fought alongside,embed,local,1,b,none,none,electrician,truck driver,had convinced,himself,The electrician who fought alongside the truck driver had convinced himself . <eos>,The electrician who fought alongside the truck driver had convinced himself .
77,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,truck driver,had convinced,himself,The maid who fought alongside the truck driver had convinced himself . <eos>,The maid who fought alongside the truck driver had convinced himself .
77,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,electrician,had convinced,himself,The maid who fought alongside the electrician had convinced himself . <eos>,The maid who fought alongside the electrician had convinced himself .
77,fought alongside,embed,local,1,a,rc_subj,gender,truck driver,maid,had convinced,himself,The truck driver who fought alongside the maid had convinced himself . <eos>,The truck driver who fought alongside the maid had convinced himself .
77,fought alongside,embed,local,1,b,rc_subj,gender,electrician,maid,had convinced,himself,The electrician who fought alongside the maid had convinced himself . <eos>,The electrician who fought alongside the maid had convinced himself .
78,fought alongside,embed,local,1,a,none,none,truck driver,electrician,saw,himself,The truck driver who fought alongside the electrician saw himself . <eos>,The truck driver who fought alongside the electrician saw himself .
78,fought alongside,embed,local,1,b,none,none,electrician,truck driver,saw,himself,The electrician who fought alongside the truck driver saw himself . <eos>,The electrician who fought alongside the truck driver saw himself .
78,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,truck driver,saw,himself,The maid who fought alongside the truck driver saw himself . <eos>,The maid who fought alongside the truck driver saw himself .
78,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,electrician,saw,himself,The maid who fought alongside the electrician saw himself . <eos>,The maid who fought alongside the electrician saw himself .
78,fought alongside,embed,local,1,a,rc_subj,gender,truck driver,maid,saw,himself,The truck driver who fought alongside the maid saw himself . <eos>,The truck driver who fought alongside the maid saw himself .
78,fought alongside,embed,local,1,b,rc_subj,gender,electrician,maid,saw,himself,The electrician who fought alongside the maid saw himself . <eos>,The electrician who fought alongside the maid saw himself .
79,fought alongside,embed,local,1,a,none,none,truck driver,electrician,had blamed,himself,The truck driver who fought alongside the electrician had blamed himself . <eos>,The truck driver who fought alongside the electrician had blamed himself .
79,fought alongside,embed,local,1,b,none,none,electrician,truck driver,had blamed,himself,The electrician who fought alongside the truck driver had blamed himself . <eos>,The electrician who fought alongside the truck driver had blamed himself .
79,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,truck driver,had blamed,himself,The maid who fought alongside the truck driver had blamed himself . <eos>,The maid who fought alongside the truck driver had blamed himself .
79,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,electrician,had blamed,himself,The maid who fought alongside the electrician had blamed himself . <eos>,The maid who fought alongside the electrician had blamed himself .
79,fought alongside,embed,local,1,a,rc_subj,gender,truck driver,maid,had blamed,himself,The truck driver who fought alongside the maid had blamed himself . <eos>,The truck driver who fought alongside the maid had blamed himself .
79,fought alongside,embed,local,1,b,rc_subj,gender,electrician,maid,had blamed,himself,The electrician who fought alongside the maid had blamed himself . <eos>,The electrician who fought alongside the maid had blamed himself .
80,fought alongside,embed,local,1,a,none,none,truck driver,electrician,had cut,himself,The truck driver who fought alongside the electrician had cut himself . <eos>,The truck driver who fought alongside the electrician had cut himself .
80,fought alongside,embed,local,1,b,none,none,electrician,truck driver,had cut,himself,The electrician who fought alongside the truck driver had cut himself . <eos>,The electrician who fought alongside the truck driver had cut himself .
80,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,truck driver,had cut,himself,The maid who fought alongside the truck driver had cut himself . <eos>,The maid who fought alongside the truck driver had cut himself .
80,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,electrician,had cut,himself,The maid who fought alongside the electrician had cut himself . <eos>,The maid who fought alongside the electrician had cut himself .
80,fought alongside,embed,local,1,a,rc_subj,gender,truck driver,maid,had cut,himself,The truck driver who fought alongside the maid had cut himself . <eos>,The truck driver who fought alongside the maid had cut himself .
80,fought alongside,embed,local,1,b,rc_subj,gender,electrician,maid,had cut,himself,The electrician who fought alongside the maid had cut himself . <eos>,The electrician who fought alongside the maid had cut himself .
81,fought alongside,embed,local,1,a,none,none,truck driver,electrician,had amused,himself,The truck driver who fought alongside the electrician had amused himself . <eos>,The truck driver who fought alongside the electrician had amused himself .
81,fought alongside,embed,local,1,b,none,none,electrician,truck driver,had amused,himself,The electrician who fought alongside the truck driver had amused himself . <eos>,The electrician who fought alongside the truck driver had amused himself .
81,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,truck driver,had amused,himself,The maid who fought alongside the truck driver had amused himself . <eos>,The maid who fought alongside the truck driver had amused himself .
81,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,electrician,had amused,himself,The maid who fought alongside the electrician had amused himself . <eos>,The maid who fought alongside the electrician had amused himself .
81,fought alongside,embed,local,1,a,rc_subj,gender,truck driver,maid,had amused,himself,The truck driver who fought alongside the maid had amused himself . <eos>,The truck driver who fought alongside the maid had amused himself .
81,fought alongside,embed,local,1,b,rc_subj,gender,electrician,maid,had amused,himself,The electrician who fought alongside the maid had amused himself . <eos>,The electrician who fought alongside the maid had amused himself .
82,fought alongside,embed,local,1,a,none,none,truck driver,electrician,had hurt,himself,The truck driver who fought alongside the electrician had hurt himself . <eos>,The truck driver who fought alongside the electrician had hurt himself .
82,fought alongside,embed,local,1,b,none,none,electrician,truck driver,had hurt,himself,The electrician who fought alongside the truck driver had hurt himself . <eos>,The electrician who fought alongside the truck driver had hurt himself .
82,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,truck driver,had hurt,himself,The maid who fought alongside the truck driver had hurt himself . <eos>,The maid who fought alongside the truck driver had hurt himself .
82,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,electrician,had hurt,himself,The maid who fought alongside the electrician had hurt himself . <eos>,The maid who fought alongside the electrician had hurt himself .
82,fought alongside,embed,local,1,a,rc_subj,gender,truck driver,maid,had hurt,himself,The truck driver who fought alongside the maid had hurt himself . <eos>,The truck driver who fought alongside the maid had hurt himself .
82,fought alongside,embed,local,1,b,rc_subj,gender,electrician,maid,had hurt,himself,The electrician who fought alongside the maid had hurt himself . <eos>,The electrician who fought alongside the maid had hurt himself .
83,fought alongside,embed,local,1,a,none,none,truck driver,electrician,had taught,himself,The truck driver who fought alongside the electrician had taught himself . <eos>,The truck driver who fought alongside the electrician had taught himself .
83,fought alongside,embed,local,1,b,none,none,electrician,truck driver,had taught,himself,The electrician who fought alongside the truck driver had taught himself . <eos>,The electrician who fought alongside the truck driver had taught himself .
83,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,truck driver,had taught,himself,The maid who fought alongside the truck driver had taught himself . <eos>,The maid who fought alongside the truck driver had taught himself .
83,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,electrician,had taught,himself,The maid who fought alongside the electrician had taught himself . <eos>,The maid who fought alongside the electrician had taught himself .
83,fought alongside,embed,local,1,a,rc_subj,gender,truck driver,maid,had taught,himself,The truck driver who fought alongside the maid had taught himself . <eos>,The truck driver who fought alongside the maid had taught himself .
83,fought alongside,embed,local,1,b,rc_subj,gender,electrician,maid,had taught,himself,The electrician who fought alongside the maid had taught himself . <eos>,The electrician who fought alongside the maid had taught himself .
