item,rc_verb,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos
35,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,mechanics,flight attendant,had cut,herself,The mechanics who the flight attendant fought alongside had cut herself . <eos>,The mechanics who the flight attendant fought alongside had cut herself .
35,fought alongside,embed,local,1,a,rc_subj,gender,stylist,mechanics,had cut,herself,The stylist who the mechanics fought alongside had cut herself . <eos>,The stylist who the mechanics fought alongside had cut herself .
35,fought alongside,embed,local,1,b,rc_subj,gender,flight attendant,mechanics,had cut,herself,The flight attendant who the mechanics fought alongside had cut herself . <eos>,The flight attendant who the mechanics fought alongside had cut herself .
36,fought alongside,embed,local,1,a,none,none,stylist,flight attendant,had amused,herself,The stylist who the flight attendant fought alongside had amused herself . <eos>,The stylist who the flight attendant fought alongside had amused herself .
36,fought alongside,embed,local,1,b,none,none,flight attendant,stylist,had amused,herself,The flight attendant who the stylist fought alongside had amused herself . <eos>,The flight attendant who the stylist fought alongside had amused herself .
36,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,mechanics,stylist,had amused,herself,The mechanics who the stylist fought alongside had amused herself . <eos>,The mechanics who the stylist fought alongside had amused herself .
36,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,mechanics,flight attendant,had amused,herself,The mechanics who the flight attendant fought alongside had amused herself . <eos>,The mechanics who the flight attendant fought alongside had amused herself .
36,fought alongside,embed,local,1,a,rc_subj,gender,stylist,mechanics,had amused,herself,The stylist who the mechanics fought alongside had amused herself . <eos>,The stylist who the mechanics fought alongside had amused herself .
36,fought alongside,embed,local,1,b,rc_subj,gender,flight attendant,mechanics,had amused,herself,The flight attendant who the mechanics fought alongside had amused herself . <eos>,The flight attendant who the mechanics fought alongside had amused herself .
37,fought alongside,embed,local,1,a,none,none,stylist,flight attendant,had hurt,herself,The stylist who the flight attendant fought alongside had hurt herself . <eos>,The stylist who the flight attendant fought alongside had hurt herself .
37,fought alongside,embed,local,1,b,none,none,flight attendant,stylist,had hurt,herself,The flight attendant who the stylist fought alongside had hurt herself . <eos>,The flight attendant who the stylist fought alongside had hurt herself .
37,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,mechanics,stylist,had hurt,herself,The mechanics who the stylist fought alongside had hurt herself . <eos>,The mechanics who the stylist fought alongside had hurt herself .
37,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,mechanics,flight attendant,had hurt,herself,The mechanics who the flight attendant fought alongside had hurt herself . <eos>,The mechanics who the flight attendant fought alongside had hurt herself .
37,fought alongside,embed,local,1,a,rc_subj,gender,stylist,mechanics,had hurt,herself,The stylist who the mechanics fought alongside had hurt herself . <eos>,The stylist who the mechanics fought alongside had hurt herself .
37,fought alongside,embed,local,1,b,rc_subj,gender,flight attendant,mechanics,had hurt,herself,The flight attendant who the mechanics fought alongside had hurt herself . <eos>,The flight attendant who the mechanics fought alongside had hurt herself .
38,fought alongside,embed,local,1,a,none,none,stylist,flight attendant,had taught,herself,The stylist who the flight attendant fought alongside had taught herself . <eos>,The stylist who the flight attendant fought alongside had taught herself .
38,fought alongside,embed,local,1,b,none,none,flight attendant,stylist,had taught,herself,The flight attendant who the stylist fought alongside had taught herself . <eos>,The flight attendant who the stylist fought alongside had taught herself .
38,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,mechanics,stylist,had taught,herself,The mechanics who the stylist fought alongside had taught herself . <eos>,The mechanics who the stylist fought alongside had taught herself .
38,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,mechanics,flight attendant,had taught,herself,The mechanics who the flight attendant fought alongside had taught herself . <eos>,The mechanics who the flight attendant fought alongside had taught herself .
38,fought alongside,embed,local,1,a,rc_subj,gender,stylist,mechanics,had taught,herself,The stylist who the mechanics fought alongside had taught herself . <eos>,The stylist who the mechanics fought alongside had taught herself .
38,fought alongside,embed,local,1,b,rc_subj,gender,flight attendant,mechanics,had taught,herself,The flight attendant who the mechanics fought alongside had taught herself . <eos>,The flight attendant who the mechanics fought alongside had taught herself .
39,fought alongside,embed,local,1,a,none,none,stylist,flight attendant,had introduced,herself,The stylist who the flight attendant fought alongside had introduced herself . <eos>,The stylist who the flight attendant fought alongside had introduced herself .
39,fought alongside,embed,local,1,b,none,none,flight attendant,stylist,had introduced,herself,The flight attendant who the stylist fought alongside had introduced herself . <eos>,The flight attendant who the stylist fought alongside had introduced herself .
39,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,mechanics,stylist,had introduced,herself,The mechanics who the stylist fought alongside had introduced herself . <eos>,The mechanics who the stylist fought alongside had introduced herself .
39,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,mechanics,flight attendant,had introduced,herself,The mechanics who the flight attendant fought alongside had introduced herself . <eos>,The mechanics who the flight attendant fought alongside had introduced herself .
39,fought alongside,embed,local,1,a,rc_subj,gender,stylist,mechanics,had introduced,herself,The stylist who the mechanics fought alongside had introduced herself . <eos>,The stylist who the mechanics fought alongside had introduced herself .
39,fought alongside,embed,local,1,b,rc_subj,gender,flight attendant,mechanics,had introduced,herself,The flight attendant who the mechanics fought alongside had introduced herself . <eos>,The flight attendant who the mechanics fought alongside had introduced herself .
40,fought alongside,embed,local,1,a,none,none,stylist,flight attendant,had enjoyed,herself,The stylist who the flight attendant fought alongside had enjoyed herself . <eos>,The stylist who the flight attendant fought alongside had enjoyed herself .
40,fought alongside,embed,local,1,b,none,none,flight attendant,stylist,had enjoyed,herself,The flight attendant who the stylist fought alongside had enjoyed herself . <eos>,The flight attendant who the stylist fought alongside had enjoyed herself .
40,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,mechanics,stylist,had enjoyed,herself,The mechanics who the stylist fought alongside had enjoyed herself . <eos>,The mechanics who the stylist fought alongside had enjoyed herself .
40,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,mechanics,flight attendant,had enjoyed,herself,The mechanics who the flight attendant fought alongside had enjoyed herself . <eos>,The mechanics who the flight attendant fought alongside had enjoyed herself .
40,fought alongside,embed,local,1,a,rc_subj,gender,stylist,mechanics,had enjoyed,herself,The stylist who the mechanics fought alongside had enjoyed herself . <eos>,The stylist who the mechanics fought alongside had enjoyed herself .
40,fought alongside,embed,local,1,b,rc_subj,gender,flight attendant,mechanics,had enjoyed,herself,The flight attendant who the mechanics fought alongside had enjoyed herself . <eos>,The flight attendant who the mechanics fought alongside had enjoyed herself .
41,fought alongside,embed,local,1,a,none,none,stylist,flight attendant,had prepared,herself,The stylist who the flight attendant fought alongside had prepared herself . <eos>,The stylist who the flight attendant fought alongside had prepared herself .
41,fought alongside,embed,local,1,b,none,none,flight attendant,stylist,had prepared,herself,The flight attendant who the stylist fought alongside had prepared herself . <eos>,The flight attendant who the stylist fought alongside had prepared herself .
41,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,mechanics,stylist,had prepared,herself,The mechanics who the stylist fought alongside had prepared herself . <eos>,The mechanics who the stylist fought alongside had prepared herself .
41,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,mechanics,flight attendant,had prepared,herself,The mechanics who the flight attendant fought alongside had prepared herself . <eos>,The mechanics who the flight attendant fought alongside had prepared herself .
