,item,clause_type,locality,c-command,grammatical,counterbalance,subject,mismatch_position,mismatch_feature,head_noun,distractor_noun,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
818,69,simple,local,c-command,1,a,female,none,none,girls,wives,taught,themselves,The girls near the wives taught themselves . <eos>,The girls near the wives taught themselves .,the girls near the wives taught ***mask*** .,5.187786356290807
819,69,simple,local,c-command,1,b,female,none,none,wives,girls,taught,themselves,The wives near the girls taught themselves . <eos>,The wives near the girls taught themselves .,the wives near the girls taught ***mask*** .,6.1596835513354105
820,69,simple,local,no-c-command,0,a,male,head,number,boy,husbands,taught,themselves,The boy near the husbands taught themselves . <eos>,The boy near the husbands taught themselves .,the boy near the husbands taught ***mask*** .,10.53150472091056
821,69,simple,local,no-c-command,0,b,male,head,number,husband,boys,taught,themselves,The husband near the boys taught themselves . <eos>,The husband near the boys taught themselves .,the husband near the boys taught ***mask*** .,6.090452770814135
822,69,simple,local,no-c-command,0,a,female,head,number,girl,wives,taught,themselves,The girl near the wives taught themselves . <eos>,The girl near the wives taught themselves .,the girl near the wives taught ***mask*** .,8.380247826308517
823,69,simple,local,no-c-command,0,b,female,head,number,wife,girls,taught,themselves,The wife near the girls taught themselves . <eos>,The wife near the girls taught themselves .,the wife near the girls taught ***mask*** .,7.102538382449116
824,69,simple,local,c-command,1,a,male,distractor,number,boys,husband,taught,themselves,The boys near the husband taught themselves . <eos>,The boys near the husband taught themselves .,the boys near the husband taught ***mask*** .,5.361258300896659
825,69,simple,local,c-command,1,b,male,distractor,number,husbands,boy,taught,themselves,The husbands near the boy taught themselves . <eos>,The husbands near the boy taught themselves .,the husbands near the boy taught ***mask*** .,11.261438670526706
826,69,simple,local,c-command,1,a,female,distractor,number,girls,wife,taught,themselves,The girls near the wife taught themselves . <eos>,The girls near the wife taught themselves .,the girls near the wife taught ***mask*** .,5.137459686038262
827,69,simple,local,c-command,1,b,female,distractor,number,wives,girl,taught,themselves,The wives near the girl taught themselves . <eos>,The wives near the girl taught themselves .,the wives near the girl taught ***mask*** .,9.230428666231296
828,70,simple,local,c-command,1,a,male,none,none,boys,husbands,killed,themselves,The boys near the husbands killed themselves . <eos>,The boys near the husbands killed themselves .,the boys near the husbands killed ***mask*** .,1.0355813919463905
829,70,simple,local,c-command,1,b,male,none,none,husbands,boys,killed,themselves,The husbands near the boys killed themselves . <eos>,The husbands near the boys killed themselves .,the husbands near the boys killed ***mask*** .,3.2170865503678043
830,70,simple,local,c-command,1,a,female,none,none,girls,wives,killed,themselves,The girls near the wives killed themselves . <eos>,The girls near the wives killed themselves .,the girls near the wives killed ***mask*** .,0.7904858002770554
831,70,simple,local,c-command,1,b,female,none,none,wives,girls,killed,themselves,The wives near the girls killed themselves . <eos>,The wives near the girls killed themselves .,the wives near the girls killed ***mask*** .,1.4409877803890252
832,70,simple,local,no-c-command,0,a,male,head,number,boy,husbands,killed,themselves,The boy near the husbands killed themselves . <eos>,The boy near the husbands killed themselves .,the boy near the husbands killed ***mask*** .,5.553093020943492
833,70,simple,local,no-c-command,0,b,male,head,number,husband,boys,killed,themselves,The husband near the boys killed themselves . <eos>,The husband near the boys killed themselves .,the husband near the boys killed ***mask*** .,4.921333660989066
834,70,simple,local,no-c-command,0,a,female,head,number,girl,wives,killed,themselves,The girl near the wives killed themselves . <eos>,The girl near the wives killed themselves .,the girl near the wives killed ***mask*** .,5.107646368347857
835,70,simple,local,no-c-command,0,b,female,head,number,wife,girls,killed,themselves,The wife near the girls killed themselves . <eos>,The wife near the girls killed themselves .,the wife near the girls killed ***mask*** .,4.446461986331642
836,70,simple,local,c-command,1,a,male,distractor,number,boys,husband,killed,themselves,The boys near the husband killed themselves . <eos>,The boys near the husband killed themselves .,the boys near the husband killed ***mask*** .,2.592002431782836
837,70,simple,local,c-command,1,b,male,distractor,number,husbands,boy,killed,themselves,The husbands near the boy killed themselves . <eos>,The husbands near the boy killed themselves .,the husbands near the boy killed ***mask*** .,7.288596428218509
838,70,simple,local,c-command,1,a,female,distractor,number,girls,wife,killed,themselves,The girls near the wife killed themselves . <eos>,The girls near the wife killed themselves .,the girls near the wife killed ***mask*** .,2.2616893719671407
839,70,simple,local,c-command,1,b,female,distractor,number,wives,girl,killed,themselves,The wives near the girl killed themselves . <eos>,The wives near the girl killed themselves .,the wives near the girl killed ***mask*** .,3.1741601036905975
840,71,simple,local,c-command,1,a,male,none,none,boys,husbands,called,themselves,The boys near the husbands called themselves . <eos>,The boys near the husbands called themselves .,the boys near the husbands called ***mask*** .,10.675250710212344
841,71,simple,local,c-command,1,b,male,none,none,husbands,boys,called,themselves,The husbands near the boys called themselves . <eos>,The husbands near the boys called themselves .,the husbands near the boys called ***mask*** .,12.359346184049404
842,71,simple,local,c-command,1,a,female,none,none,girls,wives,called,themselves,The girls near the wives called themselves . <eos>,The girls near the wives called themselves .,the girls near the wives called ***mask*** .,8.569439489143244
843,71,simple,local,c-command,1,b,female,none,none,wives,girls,called,themselves,The wives near the girls called themselves . <eos>,The wives near the girls called themselves .,the wives near the girls called ***mask*** .,9.21608824617094
844,71,simple,local,no-c-command,0,a,male,head,number,boy,husbands,called,themselves,The boy near the husbands called themselves . <eos>,The boy near the husbands called themselves .,the boy near the husbands called ***mask*** .,14.524571826086026
845,71,simple,local,no-c-command,0,b,male,head,number,husband,boys,called,themselves,The husband near the boys called themselves . <eos>,The husband near the boys called themselves .,the husband near the boys called ***mask*** .,13.117263674927646
846,71,simple,local,no-c-command,0,a,female,head,number,girl,wives,called,themselves,The girl near the wives called themselves . <eos>,The girl near the wives called themselves .,the girl near the wives called ***mask*** .,13.121926722755097
847,71,simple,local,no-c-command,0,b,female,head,number,wife,girls,called,themselves,The wife near the girls called themselves . <eos>,The wife near the girls called themselves .,the wife near the girls called ***mask*** .,12.192135313160705
848,71,simple,local,c-command,1,a,male,distractor,number,boys,husband,called,themselves,The boys near the husband called themselves . <eos>,The boys near the husband called themselves .,the boys near the husband called ***mask*** .,9.699366193485229
849,71,simple,local,c-command,1,b,male,distractor,number,husbands,boy,called,themselves,The husbands near the boy called themselves . <eos>,The husbands near the boy called themselves .,the husbands near the boy called ***mask*** .,15.0783730436506
850,71,simple,local,c-command,1,a,female,distractor,number,girls,wife,called,themselves,The girls near the wife called themselves . <eos>,The girls near the wife called themselves .,the girls near the wife called ***mask*** .,8.788857322529237
851,71,simple,local,c-command,1,b,female,distractor,number,wives,girl,called,themselves,The wives near the girl called themselves . <eos>,The wives near the girl called themselves .,the wives near the girl called ***mask*** .,9.89604568828129
852,72,simple,local,c-command,1,a,male,none,none,boys,husbands,dedicated,themselves,The boys near the husbands dedicated themselves . <eos>,The boys near the husbands dedicated themselves .,the boys near the husbands dedicated ***mask*** .,0.13150559380212778
853,72,simple,local,c-command,1,b,male,none,none,husbands,boys,dedicated,themselves,The husbands near the boys dedicated themselves . <eos>,The husbands near the boys dedicated themselves .,the husbands near the boys dedicated ***mask*** .,0.9898390149878097
854,72,simple,local,c-command,1,a,female,none,none,girls,wives,dedicated,themselves,The girls near the wives dedicated themselves . <eos>,The girls near the wives dedicated themselves .,the girls near the wives dedicated ***mask*** .,0.3397986239825724
