item,rc_verb,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos
64,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,taxi driver,had blamed,himself,The maid who the taxi driver fought alongside had blamed himself . <eos>,The maid who the taxi driver fought alongside had blamed himself .
64,fought alongside,embed,local,1,a,rc_subj,gender,masan,maid,had blamed,himself,The masan who the maid fought alongside had blamed himself . <eos>,The masan who the maid fought alongside had blamed himself .
64,fought alongside,embed,local,1,b,rc_subj,gender,taxi driver,maid,had blamed,himself,The taxi driver who the maid fought alongside had blamed himself . <eos>,The taxi driver who the maid fought alongside had blamed himself .
65,fought alongside,embed,local,1,a,none,none,masan,taxi driver,had cut,himself,The masan who the taxi driver fought alongside had cut himself . <eos>,The masan who the taxi driver fought alongside had cut himself .
65,fought alongside,embed,local,1,b,none,none,taxi driver,masan,had cut,himself,The taxi driver who the masan fought alongside had cut himself . <eos>,The taxi driver who the masan fought alongside had cut himself .
65,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,masan,had cut,himself,The maid who the masan fought alongside had cut himself . <eos>,The maid who the masan fought alongside had cut himself .
65,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,taxi driver,had cut,himself,The maid who the taxi driver fought alongside had cut himself . <eos>,The maid who the taxi driver fought alongside had cut himself .
65,fought alongside,embed,local,1,a,rc_subj,gender,masan,maid,had cut,himself,The masan who the maid fought alongside had cut himself . <eos>,The masan who the maid fought alongside had cut himself .
65,fought alongside,embed,local,1,b,rc_subj,gender,taxi driver,maid,had cut,himself,The taxi driver who the maid fought alongside had cut himself . <eos>,The taxi driver who the maid fought alongside had cut himself .
66,fought alongside,embed,local,1,a,none,none,masan,taxi driver,had amused,himself,The masan who the taxi driver fought alongside had amused himself . <eos>,The masan who the taxi driver fought alongside had amused himself .
66,fought alongside,embed,local,1,b,none,none,taxi driver,masan,had amused,himself,The taxi driver who the masan fought alongside had amused himself . <eos>,The taxi driver who the masan fought alongside had amused himself .
66,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,masan,had amused,himself,The maid who the masan fought alongside had amused himself . <eos>,The maid who the masan fought alongside had amused himself .
66,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,taxi driver,had amused,himself,The maid who the taxi driver fought alongside had amused himself . <eos>,The maid who the taxi driver fought alongside had amused himself .
66,fought alongside,embed,local,1,a,rc_subj,gender,masan,maid,had amused,himself,The masan who the maid fought alongside had amused himself . <eos>,The masan who the maid fought alongside had amused himself .
66,fought alongside,embed,local,1,b,rc_subj,gender,taxi driver,maid,had amused,himself,The taxi driver who the maid fought alongside had amused himself . <eos>,The taxi driver who the maid fought alongside had amused himself .
67,fought alongside,embed,local,1,a,none,none,masan,taxi driver,had hurt,himself,The masan who the taxi driver fought alongside had hurt himself . <eos>,The masan who the taxi driver fought alongside had hurt himself .
67,fought alongside,embed,local,1,b,none,none,taxi driver,masan,had hurt,himself,The taxi driver who the masan fought alongside had hurt himself . <eos>,The taxi driver who the masan fought alongside had hurt himself .
67,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,masan,had hurt,himself,The maid who the masan fought alongside had hurt himself . <eos>,The maid who the masan fought alongside had hurt himself .
67,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,taxi driver,had hurt,himself,The maid who the taxi driver fought alongside had hurt himself . <eos>,The maid who the taxi driver fought alongside had hurt himself .
67,fought alongside,embed,local,1,a,rc_subj,gender,masan,maid,had hurt,himself,The masan who the maid fought alongside had hurt himself . <eos>,The masan who the maid fought alongside had hurt himself .
67,fought alongside,embed,local,1,b,rc_subj,gender,taxi driver,maid,had hurt,himself,The taxi driver who the maid fought alongside had hurt himself . <eos>,The taxi driver who the maid fought alongside had hurt himself .
68,fought alongside,embed,local,1,a,none,none,masan,taxi driver,had taught,himself,The masan who the taxi driver fought alongside had taught himself . <eos>,The masan who the taxi driver fought alongside had taught himself .
68,fought alongside,embed,local,1,b,none,none,taxi driver,masan,had taught,himself,The taxi driver who the masan fought alongside had taught himself . <eos>,The taxi driver who the masan fought alongside had taught himself .
68,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,masan,had taught,himself,The maid who the masan fought alongside had taught himself . <eos>,The maid who the masan fought alongside had taught himself .
68,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,taxi driver,had taught,himself,The maid who the taxi driver fought alongside had taught himself . <eos>,The maid who the taxi driver fought alongside had taught himself .
68,fought alongside,embed,local,1,a,rc_subj,gender,masan,maid,had taught,himself,The masan who the maid fought alongside had taught himself . <eos>,The masan who the maid fought alongside had taught himself .
68,fought alongside,embed,local,1,b,rc_subj,gender,taxi driver,maid,had taught,himself,The taxi driver who the maid fought alongside had taught himself . <eos>,The taxi driver who the maid fought alongside had taught himself .
69,fought alongside,embed,local,1,a,none,none,masan,taxi driver,had introduced,himself,The masan who the taxi driver fought alongside had introduced himself . <eos>,The masan who the taxi driver fought alongside had introduced himself .
69,fought alongside,embed,local,1,b,none,none,taxi driver,masan,had introduced,himself,The taxi driver who the masan fought alongside had introduced himself . <eos>,The taxi driver who the masan fought alongside had introduced himself .
69,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,masan,had introduced,himself,The maid who the masan fought alongside had introduced himself . <eos>,The maid who the masan fought alongside had introduced himself .
69,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,taxi driver,had introduced,himself,The maid who the taxi driver fought alongside had introduced himself . <eos>,The maid who the taxi driver fought alongside had introduced himself .
69,fought alongside,embed,local,1,a,rc_subj,gender,masan,maid,had introduced,himself,The masan who the maid fought alongside had introduced himself . <eos>,The masan who the maid fought alongside had introduced himself .
69,fought alongside,embed,local,1,b,rc_subj,gender,taxi driver,maid,had introduced,himself,The taxi driver who the maid fought alongside had introduced himself . <eos>,The taxi driver who the maid fought alongside had introduced himself .
70,fought alongside,embed,local,1,a,none,none,masan,taxi driver,had enjoyed,himself,The masan who the taxi driver fought alongside had enjoyed himself . <eos>,The masan who the taxi driver fought alongside had enjoyed himself .
70,fought alongside,embed,local,1,b,none,none,taxi driver,masan,had enjoyed,himself,The taxi driver who the masan fought alongside had enjoyed himself . <eos>,The taxi driver who the masan fought alongside had enjoyed himself .
70,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,masan,had enjoyed,himself,The maid who the masan fought alongside had enjoyed himself . <eos>,The maid who the masan fought alongside had enjoyed himself .
70,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,taxi driver,had enjoyed,himself,The maid who the taxi driver fought alongside had enjoyed himself . <eos>,The maid who the taxi driver fought alongside had enjoyed himself .
70,fought alongside,embed,local,1,a,rc_subj,gender,masan,maid,had enjoyed,himself,The masan who the maid fought alongside had enjoyed himself . <eos>,The masan who the maid fought alongside had enjoyed himself .
70,fought alongside,embed,local,1,b,rc_subj,gender,taxi driver,maid,had enjoyed,himself,The taxi driver who the maid fought alongside had enjoyed himself . <eos>,The taxi driver who the maid fought alongside had enjoyed himself .
71,fought alongside,embed,local,1,a,none,none,masan,taxi driver,had prepared,himself,The masan who the taxi driver fought alongside had prepared himself . <eos>,The masan who the taxi driver fought alongside had prepared himself .
71,fought alongside,embed,local,1,b,none,none,taxi driver,masan,had prepared,himself,The taxi driver who the masan fought alongside had prepared himself . <eos>,The taxi driver who the masan fought alongside had prepared himself .
71,fought alongside,embed,nonlocal,0,a,matrix_subj,gender,maid,masan,had prepared,himself,The maid who the masan fought alongside had prepared himself . <eos>,The maid who the masan fought alongside had prepared himself .
71,fought alongside,embed,nonlocal,0,b,matrix_subj,gender,maid,taxi driver,had prepared,himself,The maid who the taxi driver fought alongside had prepared himself . <eos>,The maid who the taxi driver fought alongside had prepared himself .
71,fought alongside,embed,local,1,a,rc_subj,gender,masan,maid,had prepared,himself,The masan who the maid fought alongside had prepared himself . <eos>,The masan who the maid fought alongside had prepared himself .
71,fought alongside,embed,local,1,b,rc_subj,gender,taxi driver,maid,had prepared,himself,The taxi driver who the maid fought alongside had prepared himself . <eos>,The taxi driver who the maid fought alongside had prepared himself .
