,item,clause_type,locality,grammatical,counterbalance,subject,mismatch_position,mismatch_feature,head_noun,distractor_noun,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
857,72,embed,local,1,b,male,nonlocal_subj,number,husband,boys,dedicated,themselves,The husband said that the boys dedicated themselves . <eos>,The husband said that the boys dedicated themselves .,the husband said that the boys dedicated ***mask*** .,0.01614309963907417
858,72,embed,local,1,a,female,nonlocal_subj,number,girl,wives,dedicated,themselves,The girl said that the wives dedicated themselves . <eos>,The girl said that the wives dedicated themselves .,the girl said that the wives dedicated ***mask*** .,0.09437685397346696
859,72,embed,local,1,b,female,nonlocal_subj,number,wife,girls,dedicated,themselves,The wife said that the girls dedicated themselves . <eos>,The wife said that the girls dedicated themselves .,the wife said that the girls dedicated ***mask*** .,0.024883153390672222
860,72,embed,nonlocal,0,a,male,local_subj,number,boys,husband,dedicated,themselves,The boys said that the husband dedicated themselves . <eos>,The boys said that the husband dedicated themselves .,the boys said that the husband dedicated ***mask*** .,6.71470658411124
861,72,embed,nonlocal,0,b,male,local_subj,number,husbands,boy,dedicated,themselves,The husbands said that the boy dedicated themselves . <eos>,The husbands said that the boy dedicated themselves .,the husbands said that the boy dedicated ***mask*** .,7.919459104182908
862,72,embed,nonlocal,0,a,female,local_subj,number,girls,wife,dedicated,themselves,The girls said that the wife dedicated themselves . <eos>,The girls said that the wife dedicated themselves .,the girls said that the wife dedicated ***mask*** .,6.501733279715985
863,72,embed,nonlocal,0,b,female,local_subj,number,wives,girl,dedicated,themselves,The wives said that the girl dedicated themselves . <eos>,The wives said that the girl dedicated themselves .,the wives said that the girl dedicated ***mask*** .,7.762364344256226
864,73,embed,local,1,a,male,none,none,boys,husbands,declared,themselves,The boys said that the husbands declared themselves . <eos>,The boys said that the husbands declared themselves .,the boys said that the husbands declared ***mask*** .,6.871793543953887
865,73,embed,local,1,b,male,none,none,husbands,boys,declared,themselves,The husbands said that the boys declared themselves . <eos>,The husbands said that the boys declared themselves .,the husbands said that the boys declared ***mask*** .,4.543466853476335
866,73,embed,local,1,a,female,none,none,girls,wives,declared,themselves,The girls said that the wives declared themselves . <eos>,The girls said that the wives declared themselves .,the girls said that the wives declared ***mask*** .,5.290540134858909
867,73,embed,local,1,b,female,none,none,wives,girls,declared,themselves,The wives said that the girls declared themselves . <eos>,The wives said that the girls declared themselves .,the wives said that the girls declared ***mask*** .,3.371701318575136
868,73,embed,local,1,a,male,nonlocal_subj,number,boy,husbands,declared,themselves,The boy said that the husbands declared themselves . <eos>,The boy said that the husbands declared themselves .,the boy said that the husbands declared ***mask*** .,5.993009530174338
869,73,embed,local,1,b,male,nonlocal_subj,number,husband,boys,declared,themselves,The husband said that the boys declared themselves . <eos>,The husband said that the boys declared themselves .,the husband said that the boys declared ***mask*** .,3.1313363298911194
870,73,embed,local,1,a,female,nonlocal_subj,number,girl,wives,declared,themselves,The girl said that the wives declared themselves . <eos>,The girl said that the wives declared themselves .,the girl said that the wives declared ***mask*** .,5.545698321425226
871,73,embed,local,1,b,female,nonlocal_subj,number,wife,girls,declared,themselves,The wife said that the girls declared themselves . <eos>,The wife said that the girls declared themselves .,the wife said that the girls declared ***mask*** .,3.3704857342961128
872,73,embed,nonlocal,0,a,male,local_subj,number,boys,husband,declared,themselves,The boys said that the husband declared themselves . <eos>,The boys said that the husband declared themselves .,the boys said that the husband declared ***mask*** .,11.47832384684251
873,73,embed,nonlocal,0,b,male,local_subj,number,husbands,boy,declared,themselves,The husbands said that the boy declared themselves . <eos>,The husbands said that the boy declared themselves .,the husbands said that the boy declared ***mask*** .,10.135433152230428
874,73,embed,nonlocal,0,a,female,local_subj,number,girls,wife,declared,themselves,The girls said that the wife declared themselves . <eos>,The girls said that the wife declared themselves .,the girls said that the wife declared ***mask*** .,10.806489378090705
875,73,embed,nonlocal,0,b,female,local_subj,number,wives,girl,declared,themselves,The wives said that the girl declared themselves . <eos>,The wives said that the girl declared themselves .,the wives said that the girl declared ***mask*** .,9.193453819591682
876,74,embed,local,1,a,male,none,none,boys,husbands,proved,themselves,The boys said that the husbands proved themselves . <eos>,The boys said that the husbands proved themselves .,the boys said that the husbands proved ***mask*** .,5.716693999059473
877,74,embed,local,1,b,male,none,none,husbands,boys,proved,themselves,The husbands said that the boys proved themselves . <eos>,The husbands said that the boys proved themselves .,the husbands said that the boys proved ***mask*** .,4.082761602944203
878,74,embed,local,1,a,female,none,none,girls,wives,proved,themselves,The girls said that the wives proved themselves . <eos>,The girls said that the wives proved themselves .,the girls said that the wives proved ***mask*** .,5.017509088316072
879,74,embed,local,1,b,female,none,none,wives,girls,proved,themselves,The wives said that the girls proved themselves . <eos>,The wives said that the girls proved themselves .,the wives said that the girls proved ***mask*** .,4.181661042867565
880,74,embed,local,1,a,male,nonlocal_subj,number,boy,husbands,proved,themselves,The boy said that the husbands proved themselves . <eos>,The boy said that the husbands proved themselves .,the boy said that the husbands proved ***mask*** .,4.640042714249845
881,74,embed,local,1,b,male,nonlocal_subj,number,husband,boys,proved,themselves,The husband said that the boys proved themselves . <eos>,The husband said that the boys proved themselves .,the husband said that the boys proved ***mask*** .,4.054928883167801
882,74,embed,local,1,a,female,nonlocal_subj,number,girl,wives,proved,themselves,The girl said that the wives proved themselves . <eos>,The girl said that the wives proved themselves .,the girl said that the wives proved ***mask*** .,4.508522287440048
883,74,embed,local,1,b,female,nonlocal_subj,number,wife,girls,proved,themselves,The wife said that the girls proved themselves . <eos>,The wife said that the girls proved themselves .,the wife said that the girls proved ***mask*** .,4.629408632332916
884,74,embed,nonlocal,0,a,male,local_subj,number,boys,husband,proved,themselves,The boys said that the husband proved themselves . <eos>,The boys said that the husband proved themselves .,the boys said that the husband proved ***mask*** .,9.93491179798801
885,74,embed,nonlocal,0,b,male,local_subj,number,husbands,boy,proved,themselves,The husbands said that the boy proved themselves . <eos>,The husbands said that the boy proved themselves .,the husbands said that the boy proved ***mask*** .,8.74518070236397
886,74,embed,nonlocal,0,a,female,local_subj,number,girls,wife,proved,themselves,The girls said that the wife proved themselves . <eos>,The girls said that the wife proved themselves .,the girls said that the wife proved ***mask*** .,9.414549724293517
887,74,embed,nonlocal,0,b,female,local_subj,number,wives,girl,proved,themselves,The wives said that the girl proved themselves . <eos>,The wives said that the girl proved themselves .,the wives said that the girl proved ***mask*** .,8.515696804405781
888,75,embed,local,1,a,male,none,none,boys,husbands,shot,themselves,The boys said that the husbands shot themselves . <eos>,The boys said that the husbands shot themselves .,the boys said that the husbands shot ***mask*** .,4.5681208952668575
889,75,embed,local,1,b,male,none,none,husbands,boys,shot,themselves,The husbands said that the boys shot themselves . <eos>,The husbands said that the boys shot themselves .,the husbands said that the boys shot ***mask*** .,3.8175278995077173
890,75,embed,local,1,a,female,none,none,girls,wives,shot,themselves,The girls said that the wives shot themselves . <eos>,The girls said that the wives shot themselves .,the girls said that the wives shot ***mask*** .,3.7078153015102515
