,item,RC_verb,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
2658,12,admired,embed,nonlocal,0,c,rc_subj,number,bankers,pilot,disguised,themselves,The bankers that the pilot admired disguised themselves . <eos>,The bankers that the pilot admired disguised themselves .,the bankers that the pilot admired disguised ***mask*** .,0.0005219515719840304
2659,12,admired,embed,nonlocal,0,d,rc_subj,number,pilots,banker,disguised,themselves,The pilots that the banker admired disguised themselves . <eos>,The pilots that the banker admired disguised themselves .,the pilots that the banker admired disguised ***mask*** .,1.4613837045205979e-05
2660,12,admired,embed,local,1,a,matrix_subj,number,mechanic,pilots,disguised,themselves,The mechanic that the pilots admired disguised themselves . <eos>,The mechanic that the pilots admired disguised themselves .,the mechanic that the pilots admired disguised ***mask*** .,0.0012479471530347731
2661,12,admired,embed,local,1,b,matrix_subj,number,pilot,mechanics,disguised,themselves,The pilot that the mechanics admired disguised themselves . <eos>,The pilot that the mechanics admired disguised themselves .,the pilot that the mechanics admired disguised ***mask*** .,0.0014144526208484224
2662,12,admired,embed,local,1,c,matrix_subj,number,banker,pilots,disguised,themselves,The banker that the pilots admired disguised themselves . <eos>,The banker that the pilots admired disguised themselves .,the banker that the pilots admired disguised ***mask*** .,0.00032882054765859486
2663,12,admired,embed,local,1,d,matrix_subj,number,pilot,bankers,disguised,themselves,The pilot that the bankers admired disguised themselves . <eos>,The pilot that the bankers admired disguised themselves .,the pilot that the bankers admired disguised ***mask*** .,0.0007708583371667079
2664,13,admired,embed,local,1,a,none,none,mechanics,pilots,hated,themselves,The mechanics that the pilots admired hated themselves . <eos>,The mechanics that the pilots admired hated themselves .,the mechanics that the pilots admired hated ***mask*** .,0.03271067289015501
2665,13,admired,embed,local,1,b,none,none,pilots,mechanics,hated,themselves,The pilots that the mechanics admired hated themselves . <eos>,The pilots that the mechanics admired hated themselves .,the pilots that the mechanics admired hated ***mask*** .,0.02452042094026166
2666,13,admired,embed,local,1,c,none,none,bankers,pilots,hated,themselves,The bankers that the pilots admired hated themselves . <eos>,The bankers that the pilots admired hated themselves .,the bankers that the pilots admired hated ***mask*** .,0.04953833409808104
2667,13,admired,embed,local,1,d,none,none,pilots,bankers,hated,themselves,The pilots that the bankers admired hated themselves . <eos>,The pilots that the bankers admired hated themselves .,the pilots that the bankers admired hated ***mask*** .,0.03285208708483041
2668,13,admired,embed,nonlocal,0,a,rc_subj,number,mechanics,pilot,hated,themselves,The mechanics that the pilot admired hated themselves . <eos>,The mechanics that the pilot admired hated themselves .,the mechanics that the pilot admired hated ***mask*** .,0.038435538233670685
2669,13,admired,embed,nonlocal,0,b,rc_subj,number,pilots,mechanic,hated,themselves,The pilots that the mechanic admired hated themselves . <eos>,The pilots that the mechanic admired hated themselves .,the pilots that the mechanic admired hated ***mask*** .,0.030153690380132794
2670,13,admired,embed,nonlocal,0,c,rc_subj,number,bankers,pilot,hated,themselves,The bankers that the pilot admired hated themselves . <eos>,The bankers that the pilot admired hated themselves .,the bankers that the pilot admired hated ***mask*** .,0.09788339815742926
2671,13,admired,embed,nonlocal,0,d,rc_subj,number,pilots,banker,hated,themselves,The pilots that the banker admired hated themselves . <eos>,The pilots that the banker admired hated themselves .,the pilots that the banker admired hated ***mask*** .,0.046814548069825344
2672,13,admired,embed,local,1,a,matrix_subj,number,mechanic,pilots,hated,themselves,The mechanic that the pilots admired hated themselves . <eos>,The mechanic that the pilots admired hated themselves .,the mechanic that the pilots admired hated ***mask*** .,0.5629683197695561
2673,13,admired,embed,local,1,b,matrix_subj,number,pilot,mechanics,hated,themselves,The pilot that the mechanics admired hated themselves . <eos>,The pilot that the mechanics admired hated themselves .,the pilot that the mechanics admired hated ***mask*** .,0.397533971688132
2674,13,admired,embed,local,1,c,matrix_subj,number,banker,pilots,hated,themselves,The banker that the pilots admired hated themselves . <eos>,The banker that the pilots admired hated themselves .,the banker that the pilots admired hated ***mask*** .,0.18260676785923782
2675,13,admired,embed,local,1,d,matrix_subj,number,pilot,bankers,hated,themselves,The pilot that the bankers admired hated themselves . <eos>,The pilot that the bankers admired hated themselves .,the pilot that the bankers admired hated ***mask*** .,0.4985483182456131
2676,14,admired,embed,local,1,a,none,none,mechanics,pilots,doubted,themselves,The mechanics that the pilots admired doubted themselves . <eos>,The mechanics that the pilots admired doubted themselves .,the mechanics that the pilots admired doubted ***mask*** .,0.005693297713762908
2677,14,admired,embed,local,1,b,none,none,pilots,mechanics,doubted,themselves,The pilots that the mechanics admired doubted themselves . <eos>,The pilots that the mechanics admired doubted themselves .,the pilots that the mechanics admired doubted ***mask*** .,0.00810987070591012
2678,14,admired,embed,local,1,c,none,none,bankers,pilots,doubted,themselves,The bankers that the pilots admired doubted themselves . <eos>,The bankers that the pilots admired doubted themselves .,the bankers that the pilots admired doubted ***mask*** .,0.007972360766079517
2679,14,admired,embed,local,1,d,none,none,pilots,bankers,doubted,themselves,The pilots that the bankers admired doubted themselves . <eos>,The pilots that the bankers admired doubted themselves .,the pilots that the bankers admired doubted ***mask*** .,0.00878674832608453
2680,14,admired,embed,nonlocal,0,a,rc_subj,number,mechanics,pilot,doubted,themselves,The mechanics that the pilot admired doubted themselves . <eos>,The mechanics that the pilot admired doubted themselves .,the mechanics that the pilot admired doubted ***mask*** .,0.006693863672155015
2681,14,admired,embed,nonlocal,0,b,rc_subj,number,pilots,mechanic,doubted,themselves,The pilots that the mechanic admired doubted themselves . <eos>,The pilots that the mechanic admired doubted themselves .,the pilots that the mechanic admired doubted ***mask*** .,0.010480863947467584
2682,14,admired,embed,nonlocal,0,c,rc_subj,number,bankers,pilot,doubted,themselves,The bankers that the pilot admired doubted themselves . <eos>,The bankers that the pilot admired doubted themselves .,the bankers that the pilot admired doubted ***mask*** .,0.013868981413716687
2683,14,admired,embed,nonlocal,0,d,rc_subj,number,pilots,banker,doubted,themselves,The pilots that the banker admired doubted themselves . <eos>,The pilots that the banker admired doubted themselves .,the pilots that the banker admired doubted ***mask*** .,0.00926826274209445
2684,14,admired,embed,local,1,a,matrix_subj,number,mechanic,pilots,doubted,themselves,The mechanic that the pilots admired doubted themselves . <eos>,The mechanic that the pilots admired doubted themselves .,the mechanic that the pilots admired doubted ***mask*** .,0.05241183394287158
2685,14,admired,embed,local,1,b,matrix_subj,number,pilot,mechanics,doubted,themselves,The pilot that the mechanics admired doubted themselves . <eos>,The pilot that the mechanics admired doubted themselves .,the pilot that the mechanics admired doubted ***mask*** .,0.07770183310116023
2686,14,admired,embed,local,1,c,matrix_subj,number,banker,pilots,doubted,themselves,The banker that the pilots admired doubted themselves . <eos>,The banker that the pilots admired doubted themselves .,the banker that the pilots admired doubted ***mask*** .,0.02731593199410264
2687,14,admired,embed,local,1,d,matrix_subj,number,pilot,bankers,doubted,themselves,The pilot that the bankers admired doubted themselves . <eos>,The pilot that the bankers admired doubted themselves .,the pilot that the bankers admired doubted ***mask*** .,0.0679594665995162
2688,15,admired,embed,local,1,a,none,none,mechanics,surgeons,hurt,themselves,The mechanics that the surgeons admired hurt themselves . <eos>,The mechanics that the surgeons admired hurt themselves .,the mechanics that the surgeons admired hurt ***mask*** .,0.044315409254015004
2689,15,admired,embed,local,1,b,none,none,surgeons,mechanics,hurt,themselves,The surgeons that the mechanics admired hurt themselves . <eos>,The surgeons that the mechanics admired hurt themselves .,the surgeons that the mechanics admired hurt ***mask*** .,0.009494134245373615
2690,15,admired,embed,local,1,c,none,none,bankers,surgeons,hurt,themselves,The bankers that the surgeons admired hurt themselves . <eos>,The bankers that the surgeons admired hurt themselves .,the bankers that the surgeons admired hurt ***mask*** .,0.09857530255014564
2691,15,admired,embed,local,1,d,none,none,surgeons,bankers,hurt,themselves,The surgeons that the bankers admired hurt themselves . <eos>,The surgeons that the bankers admired hurt themselves .,the surgeons that the bankers admired hurt ***mask*** .,0.05462865154409469
2692,15,admired,embed,nonlocal,0,a,rc_subj,number,mechanics,surgeon,hurt,themselves,The mechanics that the surgeon admired hurt themselves . <eos>,The mechanics that the surgeon admired hurt themselves .,the mechanics that the surgeon admired hurt ***mask*** .,0.139003033642494
2693,15,admired,embed,nonlocal,0,b,rc_subj,number,surgeons,mechanic,hurt,themselves,The surgeons that the mechanic admired hurt themselves . <eos>,The surgeons that the mechanic admired hurt themselves .,the surgeons that the mechanic admired hurt ***mask*** .,0.03870439865200127
