,item,RC_verb,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,rc_subj,local_sub,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
3326,68,admired,embed,local,1,c,none,none,banker,consultant,disguised,himself,The banker that the consultant admired disguised himself . <eos>,The banker that the consultant admired disguised himself .,the banker that the consultant admired disguised ***mask*** .,0.5433267415248475
3327,68,admired,embed,local,1,d,none,none,consultant,banker,disguised,himself,The consultant that the banker admired disguised himself . <eos>,The consultant that the banker admired disguised himself .,the consultant that the banker admired disguised ***mask*** .,1.3391905074688477
3328,68,admired,embed,nonlocal,0,a,matrix_subj,number,mechanics,consultant,disguised,himself,The mechanics that the consultant admired disguised himself . <eos>,The mechanics that the consultant admired disguised himself .,the mechanics that the consultant admired disguised ***mask*** .,5.825727261388373
3329,68,admired,embed,nonlocal,0,b,matrix_subj,number,consultants,mechanic,disguised,himself,The consultants that the mechanic admired disguised himself . <eos>,The consultants that the mechanic admired disguised himself .,the consultants that the mechanic admired disguised ***mask*** .,3.627242522548589
3330,68,admired,embed,nonlocal,0,c,matrix_subj,number,bankers,consultant,disguised,himself,The bankers that the consultant admired disguised himself . <eos>,The bankers that the consultant admired disguised himself .,the bankers that the consultant admired disguised ***mask*** .,5.579945599826176
3331,68,admired,embed,nonlocal,0,d,matrix_subj,number,consultants,banker,disguised,himself,The consultants that the banker admired disguised himself . <eos>,The consultants that the banker admired disguised himself .,the consultants that the banker admired disguised ***mask*** .,3.428383669017589
3332,68,admired,embed,local,1,a,rc_subj,number,mechanic,consultants,disguised,himself,The mechanic that the consultants admired disguised himself . <eos>,The mechanic that the consultants admired disguised himself .,the mechanic that the consultants admired disguised ***mask*** .,0.940190498257678
3333,68,admired,embed,local,1,b,rc_subj,number,consultant,mechanics,disguised,himself,The consultant that the mechanics admired disguised himself . <eos>,The consultant that the mechanics admired disguised himself .,the consultant that the mechanics admired disguised ***mask*** .,3.1046052765753904
3334,68,admired,embed,local,1,c,rc_subj,number,banker,consultants,disguised,himself,The banker that the consultants admired disguised himself . <eos>,The banker that the consultants admired disguised himself .,the banker that the consultants admired disguised ***mask*** .,1.2941042095206277
3335,68,admired,embed,local,1,d,rc_subj,number,consultant,bankers,disguised,himself,The consultant that the bankers admired disguised himself . <eos>,The consultant that the bankers admired disguised himself .,the consultant that the bankers admired disguised ***mask*** .,3.78167135018441
3336,69,admired,embed,local,1,a,none,none,mechanic,consultant,hated,himself,The mechanic that the consultant admired hated himself . <eos>,The mechanic that the consultant admired hated himself .,the mechanic that the consultant admired hated ***mask*** .,8.724610758185158
3337,69,admired,embed,local,1,b,none,none,consultant,mechanic,hated,himself,The consultant that the mechanic admired hated himself . <eos>,The consultant that the mechanic admired hated himself .,the consultant that the mechanic admired hated ***mask*** .,8.666087165015274
3338,69,admired,embed,local,1,c,none,none,banker,consultant,hated,himself,The banker that the consultant admired hated himself . <eos>,The banker that the consultant admired hated himself .,the banker that the consultant admired hated ***mask*** .,9.098113826077354
3339,69,admired,embed,local,1,d,none,none,consultant,banker,hated,himself,The consultant that the banker admired hated himself . <eos>,The consultant that the banker admired hated himself .,the consultant that the banker admired hated ***mask*** .,9.009718291776933
3340,69,admired,embed,nonlocal,0,a,matrix_subj,number,mechanics,consultant,hated,himself,The mechanics that the consultant admired hated himself . <eos>,The mechanics that the consultant admired hated himself .,the mechanics that the consultant admired hated ***mask*** .,10.812455064245732
3341,69,admired,embed,nonlocal,0,b,matrix_subj,number,consultants,mechanic,hated,himself,The consultants that the mechanic admired hated himself . <eos>,The consultants that the mechanic admired hated himself .,the consultants that the mechanic admired hated ***mask*** .,9.7662774984206
3342,69,admired,embed,nonlocal,0,c,matrix_subj,number,bankers,consultant,hated,himself,The bankers that the consultant admired hated himself . <eos>,The bankers that the consultant admired hated himself .,the bankers that the consultant admired hated ***mask*** .,11.668360949894108
3343,69,admired,embed,nonlocal,0,d,matrix_subj,number,consultants,banker,hated,himself,The consultants that the banker admired hated himself . <eos>,The consultants that the banker admired hated himself .,the consultants that the banker admired hated ***mask*** .,9.995086405491113
3344,69,admired,embed,local,1,a,rc_subj,number,mechanic,consultants,hated,himself,The mechanic that the consultants admired hated himself . <eos>,The mechanic that the consultants admired hated himself .,the mechanic that the consultants admired hated ***mask*** .,8.655279999696777
3345,69,admired,embed,local,1,b,rc_subj,number,consultant,mechanics,hated,himself,The consultant that the mechanics admired hated himself . <eos>,The consultant that the mechanics admired hated himself .,the consultant that the mechanics admired hated ***mask*** .,9.009994917548648
3346,69,admired,embed,local,1,c,rc_subj,number,banker,consultants,hated,himself,The banker that the consultants admired hated himself . <eos>,The banker that the consultants admired hated himself .,the banker that the consultants admired hated ***mask*** .,8.810090102554359
3347,69,admired,embed,local,1,d,rc_subj,number,consultant,bankers,hated,himself,The consultant that the bankers admired hated himself . <eos>,The consultant that the bankers admired hated himself .,the consultant that the bankers admired hated ***mask*** .,9.358519400770282
3348,70,admired,embed,local,1,a,none,none,mechanic,consultant,doubted,himself,The mechanic that the consultant admired doubted himself . <eos>,The mechanic that the consultant admired doubted himself .,the mechanic that the consultant admired doubted ***mask*** .,8.125970599282228
3349,70,admired,embed,local,1,b,none,none,consultant,mechanic,doubted,himself,The consultant that the mechanic admired doubted himself . <eos>,The consultant that the mechanic admired doubted himself .,the consultant that the mechanic admired doubted ***mask*** .,8.258719216925615
3350,70,admired,embed,local,1,c,none,none,banker,consultant,doubted,himself,The banker that the consultant admired doubted himself . <eos>,The banker that the consultant admired doubted himself .,the banker that the consultant admired doubted ***mask*** .,8.622781524810716
3351,70,admired,embed,local,1,d,none,none,consultant,banker,doubted,himself,The consultant that the banker admired doubted himself . <eos>,The consultant that the banker admired doubted himself .,the consultant that the banker admired doubted ***mask*** .,7.921855545932574
3352,70,admired,embed,nonlocal,0,a,matrix_subj,number,mechanics,consultant,doubted,himself,The mechanics that the consultant admired doubted himself . <eos>,The mechanics that the consultant admired doubted himself .,the mechanics that the consultant admired doubted ***mask*** .,8.685740110160582
3353,70,admired,embed,nonlocal,0,b,matrix_subj,number,consultants,mechanic,doubted,himself,The consultants that the mechanic admired doubted himself . <eos>,The consultants that the mechanic admired doubted himself .,the consultants that the mechanic admired doubted ***mask*** .,8.644708862962046
3354,70,admired,embed,nonlocal,0,c,matrix_subj,number,bankers,consultant,doubted,himself,The bankers that the consultant admired doubted himself . <eos>,The bankers that the consultant admired doubted himself .,the bankers that the consultant admired doubted ***mask*** .,9.395767017171051
3355,70,admired,embed,nonlocal,0,d,matrix_subj,number,consultants,banker,doubted,himself,The consultants that the banker admired doubted himself . <eos>,The consultants that the banker admired doubted himself .,the consultants that the banker admired doubted ***mask*** .,8.450599324608481
3356,70,admired,embed,local,1,a,rc_subj,number,mechanic,consultants,doubted,himself,The mechanic that the consultants admired doubted himself . <eos>,The mechanic that the consultants admired doubted himself .,the mechanic that the consultants admired doubted ***mask*** .,7.686057588031809
3357,70,admired,embed,local,1,b,rc_subj,number,consultant,mechanics,doubted,himself,The consultant that the mechanics admired doubted himself . <eos>,The consultant that the mechanics admired doubted himself .,the consultant that the mechanics admired doubted ***mask*** .,8.388345779708276
