,item,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
763,64,embed,nonlocal,0,d,local_subj,number,consultants,banker,hurt,themselves,The consultants said that the banker hurt themselves . <eos>,The consultants said that the banker hurt themselves .,the consultants said that the banker hurt ***mask*** .,7.808234709536568
764,64,embed,local,1,a,nonlocal_subj,number,mechanic,consultants,hurt,themselves,The mechanic said that the consultants hurt themselves . <eos>,The mechanic said that the consultants hurt themselves .,the mechanic said that the consultants hurt ***mask*** .,4.77763991176423
765,64,embed,local,1,b,nonlocal_subj,number,consultant,mechanics,hurt,themselves,The consultant said that the mechanics hurt themselves . <eos>,The consultant said that the mechanics hurt themselves .,the consultant said that the mechanics hurt ***mask*** .,3.923946117698134
766,64,embed,local,1,c,nonlocal_subj,number,banker,consultants,hurt,themselves,The banker said that the consultants hurt themselves . <eos>,The banker said that the consultants hurt themselves .,the banker said that the consultants hurt ***mask*** .,4.319193455415245
767,64,embed,local,1,d,nonlocal_subj,number,consultant,bankers,hurt,themselves,The consultant said that the bankers hurt themselves . <eos>,The consultant said that the bankers hurt themselves .,the consultant said that the bankers hurt ***mask*** .,6.086783782480419
768,65,embed,local,1,a,none,none,mechanics,consultants,injured,themselves,The mechanics said that the consultants injured themselves . <eos>,The mechanics said that the consultants injured themselves .,the mechanics said that the consultants injured ***mask*** .,1.5560432141052942
769,65,embed,local,1,b,none,none,consultants,mechanics,injured,themselves,The consultants said that the mechanics injured themselves . <eos>,The consultants said that the mechanics injured themselves .,the consultants said that the mechanics injured ***mask*** .,1.9564244583947967
770,65,embed,local,1,c,none,none,bankers,consultants,injured,themselves,The bankers said that the consultants injured themselves . <eos>,The bankers said that the consultants injured themselves .,the bankers said that the consultants injured ***mask*** .,0.9363215242822555
771,65,embed,local,1,d,none,none,consultants,bankers,injured,themselves,The consultants said that the bankers injured themselves . <eos>,The consultants said that the bankers injured themselves .,the consultants said that the bankers injured ***mask*** .,1.171309523977845
772,65,embed,nonlocal,0,a,local_subj,number,mechanics,consultant,injured,themselves,The mechanics said that the consultant injured themselves . <eos>,The mechanics said that the consultant injured themselves .,the mechanics said that the consultant injured ***mask*** .,7.499180726902874
773,65,embed,nonlocal,0,b,local_subj,number,consultants,mechanic,injured,themselves,The consultants said that the mechanic injured themselves . <eos>,The consultants said that the mechanic injured themselves .,the consultants said that the mechanic injured ***mask*** .,8.755926129827936
774,65,embed,nonlocal,0,c,local_subj,number,bankers,consultant,injured,themselves,The bankers said that the consultant injured themselves . <eos>,The bankers said that the consultant injured themselves .,the bankers said that the consultant injured ***mask*** .,7.973957014863521
775,65,embed,nonlocal,0,d,local_subj,number,consultants,banker,injured,themselves,The consultants said that the banker injured themselves . <eos>,The consultants said that the banker injured themselves .,the consultants said that the banker injured ***mask*** .,8.43908635220271
776,65,embed,local,1,a,nonlocal_subj,number,mechanic,consultants,injured,themselves,The mechanic said that the consultants injured themselves . <eos>,The mechanic said that the consultants injured themselves .,the mechanic said that the consultants injured ***mask*** .,3.021368085752747
777,65,embed,local,1,b,nonlocal_subj,number,consultant,mechanics,injured,themselves,The consultant said that the mechanics injured themselves . <eos>,The consultant said that the mechanics injured themselves .,the consultant said that the mechanics injured ***mask*** .,2.3422959041962663
778,65,embed,local,1,c,nonlocal_subj,number,banker,consultants,injured,themselves,The banker said that the consultants injured themselves . <eos>,The banker said that the consultants injured themselves .,the banker said that the consultants injured ***mask*** .,1.0176273823019435
779,65,embed,local,1,d,nonlocal_subj,number,consultant,bankers,injured,themselves,The consultant said that the bankers injured themselves . <eos>,The consultant said that the bankers injured themselves .,the consultant said that the bankers injured ***mask*** .,1.8796189314155338
780,66,embed,local,1,a,none,none,mechanics,consultants,congratulated,themselves,The mechanics said that the consultants congratulated themselves . <eos>,The mechanics said that the consultants congratulated themselves .,the mechanics said that the consultants congratulated ***mask*** .,6.242487298598843
781,66,embed,local,1,b,none,none,consultants,mechanics,congratulated,themselves,The consultants said that the mechanics congratulated themselves . <eos>,The consultants said that the mechanics congratulated themselves .,the consultants said that the mechanics congratulated ***mask*** .,6.418591940192359
782,66,embed,local,1,c,none,none,bankers,consultants,congratulated,themselves,The bankers said that the consultants congratulated themselves . <eos>,The bankers said that the consultants congratulated themselves .,the bankers said that the consultants congratulated ***mask*** .,6.846180967210372
783,66,embed,local,1,d,none,none,consultants,bankers,congratulated,themselves,The consultants said that the bankers congratulated themselves . <eos>,The consultants said that the bankers congratulated themselves .,the consultants said that the bankers congratulated ***mask*** .,7.949304376450345
784,66,embed,nonlocal,0,a,local_subj,number,mechanics,consultant,congratulated,themselves,The mechanics said that the consultant congratulated themselves . <eos>,The mechanics said that the consultant congratulated themselves .,the mechanics said that the consultant congratulated ***mask*** .,8.322137262450875
785,66,embed,nonlocal,0,b,local_subj,number,consultants,mechanic,congratulated,themselves,The consultants said that the mechanic congratulated themselves . <eos>,The consultants said that the mechanic congratulated themselves .,the consultants said that the mechanic congratulated ***mask*** .,8.642146813890355
786,66,embed,nonlocal,0,c,local_subj,number,bankers,consultant,congratulated,themselves,The bankers said that the consultant congratulated themselves . <eos>,The bankers said that the consultant congratulated themselves .,the bankers said that the consultant congratulated ***mask*** .,9.416198734735024
787,66,embed,nonlocal,0,d,local_subj,number,consultants,banker,congratulated,themselves,The consultants said that the banker congratulated themselves . <eos>,The consultants said that the banker congratulated themselves .,the consultants said that the banker congratulated ***mask*** .,8.950588303292843
788,66,embed,local,1,a,nonlocal_subj,number,mechanic,consultants,congratulated,themselves,The mechanic said that the consultants congratulated themselves . <eos>,The mechanic said that the consultants congratulated themselves .,the mechanic said that the consultants congratulated ***mask*** .,8.42482109708361
789,66,embed,local,1,b,nonlocal_subj,number,consultant,mechanics,congratulated,themselves,The consultant said that the mechanics congratulated themselves . <eos>,The consultant said that the mechanics congratulated themselves .,the consultant said that the mechanics congratulated ***mask*** .,8.287585617949423
790,66,embed,local,1,c,nonlocal_subj,number,banker,consultants,congratulated,themselves,The banker said that the consultants congratulated themselves . <eos>,The banker said that the consultants congratulated themselves .,the banker said that the consultants congratulated ***mask*** .,8.090211268063745
791,66,embed,local,1,d,nonlocal_subj,number,consultant,bankers,congratulated,themselves,The consultant said that the bankers congratulated themselves . <eos>,The consultant said that the bankers congratulated themselves .,the consultant said that the bankers congratulated ***mask*** .,10.115520249554137
792,67,embed,local,1,a,none,none,mechanics,consultants,embarrassed,themselves,The mechanics said that the consultants embarrassed themselves . <eos>,The mechanics said that the consultants embarrassed themselves .,the mechanics said that the consultants embarrassed ***mask*** .,4.685862942985312
793,67,embed,local,1,b,none,none,consultants,mechanics,embarrassed,themselves,The consultants said that the mechanics embarrassed themselves . <eos>,The consultants said that the mechanics embarrassed themselves .,the consultants said that the mechanics embarrassed ***mask*** .,5.0214561483517475
794,67,embed,local,1,c,none,none,bankers,consultants,embarrassed,themselves,The bankers said that the consultants embarrassed themselves . <eos>,The bankers said that the consultants embarrassed themselves .,the bankers said that the consultants embarrassed ***mask*** .,5.125930155966409
