,item,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
789,66,embed,nonlocal,0,b,local_subj,number,consultant,mechanics,congratulated,herself,The consultant said that the mechanics congratulated herself . <eos>,The consultant said that the mechanics congratulated herself .,the consultant said that the mechanics congratulated ***mask*** .,11.119306019708903
790,66,embed,nonlocal,0,c,local_subj,number,banker,consultants,congratulated,herself,The banker said that the consultants congratulated herself . <eos>,The banker said that the consultants congratulated herself .,the banker said that the consultants congratulated ***mask*** .,10.381166001698805
791,66,embed,nonlocal,0,d,local_subj,number,consultant,bankers,congratulated,herself,The consultant said that the bankers congratulated herself . <eos>,The consultant said that the bankers congratulated herself .,the consultant said that the bankers congratulated ***mask*** .,12.279526409505056
792,67,embed,local,1,a,none,none,mechanic,consultant,embarrassed,herself,The mechanic said that the consultant embarrassed herself . <eos>,The mechanic said that the consultant embarrassed herself .,the mechanic said that the consultant embarrassed ***mask*** .,9.341980987186648
793,67,embed,local,1,b,none,none,consultant,mechanic,embarrassed,herself,The consultant said that the mechanic embarrassed herself . <eos>,The consultant said that the mechanic embarrassed herself .,the consultant said that the mechanic embarrassed ***mask*** .,9.05145363906509
794,67,embed,local,1,c,none,none,banker,consultant,embarrassed,herself,The banker said that the consultant embarrassed herself . <eos>,The banker said that the consultant embarrassed herself .,the banker said that the consultant embarrassed ***mask*** .,9.374445986202637
795,67,embed,local,1,d,none,none,consultant,banker,embarrassed,herself,The consultant said that the banker embarrassed herself . <eos>,The consultant said that the banker embarrassed herself .,the consultant said that the banker embarrassed ***mask*** .,10.270898553567351
796,67,embed,local,1,a,nonlocal_subj,number,mechanics,consultant,embarrassed,herself,The mechanics said that the consultant embarrassed herself . <eos>,The mechanics said that the consultant embarrassed herself .,the mechanics said that the consultant embarrassed ***mask*** .,9.991435796517974
797,67,embed,local,1,b,nonlocal_subj,number,consultants,mechanic,embarrassed,herself,The consultants said that the mechanic embarrassed herself . <eos>,The consultants said that the mechanic embarrassed herself .,the consultants said that the mechanic embarrassed ***mask*** .,9.278022301275241
798,67,embed,local,1,c,nonlocal_subj,number,bankers,consultant,embarrassed,herself,The bankers said that the consultant embarrassed herself . <eos>,The bankers said that the consultant embarrassed herself .,the bankers said that the consultant embarrassed ***mask*** .,9.256643227065327
799,67,embed,local,1,d,nonlocal_subj,number,consultants,banker,embarrassed,herself,The consultants said that the banker embarrassed herself . <eos>,The consultants said that the banker embarrassed herself .,the consultants said that the banker embarrassed ***mask*** .,10.122888522885658
800,67,embed,nonlocal,0,a,local_subj,number,mechanic,consultants,embarrassed,herself,The mechanic said that the consultants embarrassed herself . <eos>,The mechanic said that the consultants embarrassed herself .,the mechanic said that the consultants embarrassed ***mask*** .,10.631527641936254
801,67,embed,nonlocal,0,b,local_subj,number,consultant,mechanics,embarrassed,herself,The consultant said that the mechanics embarrassed herself . <eos>,The consultant said that the mechanics embarrassed herself .,the consultant said that the mechanics embarrassed ***mask*** .,10.468289560239638
802,67,embed,nonlocal,0,c,local_subj,number,banker,consultants,embarrassed,herself,The banker said that the consultants embarrassed herself . <eos>,The banker said that the consultants embarrassed herself .,the banker said that the consultants embarrassed ***mask*** .,10.40440991687696
803,67,embed,nonlocal,0,d,local_subj,number,consultant,bankers,embarrassed,herself,The consultant said that the bankers embarrassed herself . <eos>,The consultant said that the bankers embarrassed herself .,the consultant said that the bankers embarrassed ***mask*** .,11.879567196196533
804,68,embed,local,1,a,none,none,mechanic,consultant,disguised,herself,The mechanic said that the consultant disguised herself . <eos>,The mechanic said that the consultant disguised herself .,the mechanic said that the consultant disguised ***mask*** .,4.3314482357374855
805,68,embed,local,1,b,none,none,consultant,mechanic,disguised,herself,The consultant said that the mechanic disguised herself . <eos>,The consultant said that the mechanic disguised herself .,the consultant said that the mechanic disguised ***mask*** .,4.521845725133288
806,68,embed,local,1,c,none,none,banker,consultant,disguised,herself,The banker said that the consultant disguised herself . <eos>,The banker said that the consultant disguised herself .,the banker said that the consultant disguised ***mask*** .,4.529679734185729
807,68,embed,local,1,d,none,none,consultant,banker,disguised,herself,The consultant said that the banker disguised herself . <eos>,The consultant said that the banker disguised herself .,the consultant said that the banker disguised ***mask*** .,4.764082774207312
808,68,embed,local,1,a,nonlocal_subj,number,mechanics,consultant,disguised,herself,The mechanics said that the consultant disguised herself . <eos>,The mechanics said that the consultant disguised herself .,the mechanics said that the consultant disguised ***mask*** .,4.792376276425589
809,68,embed,local,1,b,nonlocal_subj,number,consultants,mechanic,disguised,herself,The consultants said that the mechanic disguised herself . <eos>,The consultants said that the mechanic disguised herself .,the consultants said that the mechanic disguised ***mask*** .,4.770922890880645
810,68,embed,local,1,c,nonlocal_subj,number,bankers,consultant,disguised,herself,The bankers said that the consultant disguised herself . <eos>,The bankers said that the consultant disguised herself .,the bankers said that the consultant disguised ***mask*** .,4.96765523625314
811,68,embed,local,1,d,nonlocal_subj,number,consultants,banker,disguised,herself,The consultants said that the banker disguised herself . <eos>,The consultants said that the banker disguised herself .,the consultants said that the banker disguised ***mask*** .,4.857066552271361
812,68,embed,nonlocal,0,a,local_subj,number,mechanic,consultants,disguised,herself,The mechanic said that the consultants disguised herself . <eos>,The mechanic said that the consultants disguised herself .,the mechanic said that the consultants disguised ***mask*** .,9.559662681959997
813,68,embed,nonlocal,0,b,local_subj,number,consultant,mechanics,disguised,herself,The consultant said that the mechanics disguised herself . <eos>,The consultant said that the mechanics disguised herself .,the consultant said that the mechanics disguised ***mask*** .,10.222972191008466
814,68,embed,nonlocal,0,c,local_subj,number,banker,consultants,disguised,herself,The banker said that the consultants disguised herself . <eos>,The banker said that the consultants disguised herself .,the banker said that the consultants disguised ***mask*** .,10.91861034954664
815,68,embed,nonlocal,0,d,local_subj,number,consultant,bankers,disguised,herself,The consultant said that the bankers disguised herself . <eos>,The consultant said that the bankers disguised herself .,the consultant said that the bankers disguised ***mask*** .,10.314138655167968
816,69,embed,local,1,a,none,none,mechanic,consultant,hated,herself,The mechanic said that the consultant hated herself . <eos>,The mechanic said that the consultant hated herself .,the mechanic said that the consultant hated ***mask*** .,12.194856700188216
817,69,embed,local,1,b,none,none,consultant,mechanic,hated,herself,The consultant said that the mechanic hated herself . <eos>,The consultant said that the mechanic hated herself .,the consultant said that the mechanic hated ***mask*** .,12.671119807927173
818,69,embed,local,1,c,none,none,banker,consultant,hated,herself,The banker said that the consultant hated herself . <eos>,The banker said that the consultant hated herself .,the banker said that the consultant hated ***mask*** .,12.588891199341619
819,69,embed,local,1,d,none,none,consultant,banker,hated,herself,The consultant said that the banker hated herself . <eos>,The consultant said that the banker hated herself .,the consultant said that the banker hated ***mask*** .,12.767816541078373
820,69,embed,local,1,a,nonlocal_subj,number,mechanics,consultant,hated,herself,The mechanics said that the consultant hated herself . <eos>,The mechanics said that the consultant hated herself .,the mechanics said that the consultant hated ***mask*** .,12.730590915628676
821,69,embed,local,1,b,nonlocal_subj,number,consultants,mechanic,hated,herself,The consultants said that the mechanic hated herself . <eos>,The consultants said that the mechanic hated herself .,the consultants said that the mechanic hated ***mask*** .,12.743988314947812
